avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
80.28,B-3,B,3,"[2016-10-07 16:40:00,2016-10-07 17:00:00)",2016-10-07 16:40:00,2016-10-07,16:40:00,4,51,1009,353.0,2.5,20.9,98.0,2.5,127.44,94.65,102.45,110.37,107.57,106.71,8,2,1,70.18501028713693,0,3,81
134.79,B-3,B,3,"[2016-10-07 17:00:00,2016-10-07 17:20:00)",2016-10-07 17:00:00,2016-10-07,17:00:00,4,52,1009,353.0,2.5,20.9,98.0,2.5,80.28,127.44,94.65,102.45,110.37,107.57,8,2,1,70.18501028713693,0,3,81
97.35,B-3,B,3,"[2016-10-07 17:20:00,2016-10-07 17:40:00)",2016-10-07 17:20:00,2016-10-07,17:20:00,4,53,1009,353.0,2.5,20.9,98.0,2.5,134.79,80.28,127.44,94.65,102.45,110.37,8,2,1,70.18501028713693,0,3,81
122.73,B-3,B,3,"[2016-10-07 17:40:00,2016-10-07 18:00:00)",2016-10-07 17:40:00,2016-10-07,17:40:00,4,54,1009,353.0,2.5,20.9,98.0,2.5,97.35,134.79,80.28,127.44,94.65,102.45,8,2,1,70.18501028713693,0,3,81
90.79,B-3,B,3,"[2016-10-07 18:00:00,2016-10-07 18:20:00)",2016-10-07 18:00:00,2016-10-07,18:00:00,4,55,1008,342.0,4.1,20.4,97.0,2.0,122.73,97.35,134.79,80.28,127.44,94.65,8,3,1,63.965428084552855,0,3,81
110.01,B-3,B,3,"[2016-10-07 18:20:00,2016-10-07 18:40:00)",2016-10-07 18:20:00,2016-10-07,18:20:00,4,56,1008,342.0,4.1,20.4,97.0,2.0,90.79,122.73,97.35,134.79,80.28,127.44,8,3,1,63.965428084552855,0,3,81
133.48,B-3,B,3,"[2016-10-07 18:40:00,2016-10-07 19:00:00)",2016-10-07 18:40:00,2016-10-07,18:40:00,4,57,1008,342.0,4.1,20.4,97.0,2.0,110.01,90.79,122.73,97.35,134.79,80.28,8,3,1,63.965428084552855,0,3,81
148.19,B-3,B,3,"[2016-10-07 19:00:00,2016-10-07 19:20:00)",2016-10-07 19:00:00,2016-10-07,19:00:00,4,58,1008,342.0,4.1,20.4,97.0,2.0,133.48,110.01,90.79,122.73,97.35,134.79,8,3,1,63.965428084552855,0,3,81
118.3,B-3,B,3,"[2016-10-07 19:20:00,2016-10-07 19:40:00)",2016-10-07 19:20:00,2016-10-07,19:20:00,4,59,1008,342.0,4.1,20.4,97.0,2.0,148.19,133.48,110.01,90.79,122.73,97.35,8,3,1,63.965428084552855,0,3,81
132.16,B-3,B,3,"[2016-10-07 19:40:00,2016-10-07 20:00:00)",2016-10-07 19:40:00,2016-10-07,19:40:00,4,60,1008,342.0,4.1,20.4,97.0,2.0,118.3,148.19,133.48,110.01,90.79,122.73,8,3,1,63.965428084552855,0,3,81
135.84,B-3,B,3,"[2016-10-07 20:00:00,2016-10-07 20:20:00)",2016-10-07 20:00:00,2016-10-07,20:00:00,4,61,1008,342.0,4.1,20.4,97.0,2.0,132.16,118.3,148.19,133.48,110.01,90.79,8,3,1,63.965428084552855,0,3,81
150.26,B-3,B,3,"[2016-10-07 20:20:00,2016-10-07 20:40:00)",2016-10-07 20:20:00,2016-10-07,20:20:00,4,62,1008,342.0,4.1,20.4,97.0,2.0,135.84,132.16,118.3,148.19,133.48,110.01,8,3,1,63.965428084552855,0,3,81
105.27,B-3,B,3,"[2016-10-07 20:40:00,2016-10-07 21:00:00)",2016-10-07 20:40:00,2016-10-07,20:40:00,4,63,1008,342.0,4.1,20.4,97.0,2.0,150.26,135.84,132.16,118.3,148.19,133.48,8,3,1,63.965428084552855,0,3,81
107.95,B-3,B,3,"[2016-10-07 21:00:00,2016-10-07 21:20:00)",2016-10-07 21:00:00,2016-10-07,21:00:00,4,64,1008,355.0,4.8,20.0,97.0,1.9,105.27,150.26,135.84,132.16,118.3,148.19,8,3,1,60.93596000000001,0,3,81
95.91,B-3,B,3,"[2016-10-07 21:20:00,2016-10-07 21:40:00)",2016-10-07 21:20:00,2016-10-07,21:20:00,4,65,1008,355.0,4.8,20.0,97.0,1.9,107.95,105.27,150.26,135.84,132.16,118.3,8,3,1,60.93596000000001,0,3,81
90.01,B-3,B,3,"[2016-10-07 21:40:00,2016-10-07 22:00:00)",2016-10-07 21:40:00,2016-10-07,21:40:00,4,66,1008,355.0,4.8,20.0,97.0,1.9,95.91,107.95,105.27,150.26,135.84,132.16,8,3,1,60.93596000000001,0,3,81
116.37,B-3,B,3,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",2016-10-08 08:40:00,2016-10-08,08:40:00,5,27,1010,17.0,3.6,22.1,72.0,0.0,80.36,113.65,98.07,134.79,83.58,95.22,8,3,0,66.00607278951965,0,2,82
102.85,B-3,B,3,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",2016-10-08 09:00:00,2016-10-08,09:00:00,5,28,1011,357.0,3.2,20.5,80.0,0.0,116.37,80.36,113.65,98.07,134.79,83.58,8,2,0,65.15757224489796,0,2,82
127.27,B-3,B,3,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",2016-10-08 09:20:00,2016-10-08,09:20:00,5,29,1011,357.0,3.2,20.5,80.0,0.0,102.85,116.37,80.36,113.65,98.07,134.79,8,2,0,65.15757224489796,0,2,82
81.87,B-3,B,3,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",2016-10-08 09:40:00,2016-10-08,09:40:00,5,30,1011,357.0,3.2,20.5,80.0,0.0,127.27,102.85,116.37,80.36,113.65,98.07,8,2,0,65.15757224489796,0,2,82
98.98,B-3,B,3,"[2016-10-08 10:00:00,2016-10-08 10:20:00)",2016-10-08 10:00:00,2016-10-08,10:00:00,5,31,1011,357.0,3.2,20.5,80.0,0.0,81.87,127.27,102.85,116.37,80.36,113.65,8,2,0,65.15757224489796,0,2,82
92.13,B-3,B,3,"[2016-10-08 10:20:00,2016-10-08 10:40:00)",2016-10-08 10:20:00,2016-10-08,10:20:00,5,32,1011,357.0,3.2,20.5,80.0,0.0,98.98,81.87,127.27,102.85,116.37,80.36,8,2,0,65.15757224489796,0,2,82
82.72,B-3,B,3,"[2016-10-08 10:40:00,2016-10-08 11:00:00)",2016-10-08 10:40:00,2016-10-08,10:40:00,5,33,1011,357.0,3.2,20.5,80.0,0.0,92.13,98.98,81.87,127.27,102.85,116.37,8,2,0,65.15757224489796,0,2,82
77.23,B-3,B,3,"[2016-10-08 11:00:00,2016-10-08 11:20:00)",2016-10-08 11:00:00,2016-10-08,11:00:00,5,34,1011,357.0,3.2,20.5,80.0,0.0,82.72,92.13,98.98,81.87,127.27,102.85,8,2,0,65.15757224489796,0,2,82
88.37,B-3,B,3,"[2016-10-08 11:20:00,2016-10-08 11:40:00)",2016-10-08 11:20:00,2016-10-08,11:20:00,5,35,1011,357.0,3.2,20.5,80.0,0.0,77.23,82.72,92.13,98.98,81.87,127.27,8,2,0,65.15757224489796,0,2,82
100.54,B-3,B,3,"[2016-10-08 11:40:00,2016-10-08 12:00:00)",2016-10-08 11:40:00,2016-10-08,11:40:00,5,36,1011,357.0,3.2,20.5,80.0,0.0,88.37,77.23,82.72,92.13,98.98,81.87,8,2,0,65.15757224489796,0,2,82
70.1,B-3,B,3,"[2016-10-08 12:00:00,2016-10-08 12:20:00)",2016-10-08 12:00:00,2016-10-08,12:00:00,5,37,1014,41.0,4.6,20.2,66.0,0.0,100.54,88.37,77.23,82.72,92.13,98.98,1,3,0,58.5666367483871,-1,2,82
73.29,B-3,B,3,"[2016-10-08 12:20:00,2016-10-08 12:40:00)",2016-10-08 12:20:00,2016-10-08,12:20:00,5,38,1014,41.0,4.6,20.2,66.0,0.0,70.1,100.54,88.37,77.23,82.72,92.13,1,3,0,58.5666367483871,-1,2,82
80.19,B-3,B,3,"[2016-10-08 12:40:00,2016-10-08 13:00:00)",2016-10-08 12:40:00,2016-10-08,12:40:00,5,39,1014,41.0,4.6,20.2,66.0,0.0,73.29,70.1,100.54,88.37,77.23,82.72,1,3,0,58.5666367483871,-1,2,82
110.51,B-3,B,3,"[2016-10-08 13:00:00,2016-10-08 13:20:00)",2016-10-08 13:00:00,2016-10-08,13:00:00,5,40,1014,41.0,4.6,20.2,66.0,0.0,80.19,73.29,70.1,100.54,88.37,77.23,1,3,0,58.5666367483871,-1,2,82
92.67,B-3,B,3,"[2016-10-08 13:20:00,2016-10-08 13:40:00)",2016-10-08 13:20:00,2016-10-08,13:20:00,5,41,1014,41.0,4.6,20.2,66.0,0.0,110.51,80.19,73.29,70.1,100.54,88.37,1,3,0,58.5666367483871,-1,2,82
95.27,B-3,B,3,"[2016-10-08 13:40:00,2016-10-08 14:00:00)",2016-10-08 13:40:00,2016-10-08,13:40:00,5,42,1014,41.0,4.6,20.2,66.0,0.0,92.67,110.51,80.19,73.29,70.1,100.54,1,3,0,58.5666367483871,-1,2,82
84.84,B-3,B,3,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",2016-10-08 14:00:00,2016-10-08,14:00:00,5,43,1014,41.0,4.6,20.2,66.0,0.0,95.27,92.67,110.51,80.19,73.29,70.1,1,3,0,58.5666367483871,-1,2,82
89.76,B-3,B,3,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",2016-10-08 14:20:00,2016-10-08,14:20:00,5,44,1014,41.0,4.6,20.2,66.0,0.0,84.84,95.27,92.67,110.51,80.19,73.29,1,3,0,58.5666367483871,-1,2,82
95.22,B-3,B,3,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",2016-10-08 14:40:00,2016-10-08,14:40:00,5,45,1014,41.0,4.6,20.2,66.0,0.0,89.76,84.84,95.27,92.67,110.51,80.19,1,3,0,58.5666367483871,-1,2,82
102.28,B-3,B,3,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",2016-10-08 15:00:00,2016-10-08,15:00:00,5,46,1015,15.0,5.5,18.6,60.0,0.0,95.22,89.76,84.84,95.27,92.67,110.51,8,3,0,52.08722424242424,-1,2,82
104.85,B-3,B,3,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",2016-10-08 15:20:00,2016-10-08,15:20:00,5,47,1015,15.0,5.5,18.6,60.0,0.0,102.28,95.22,89.76,84.84,95.27,92.67,8,3,0,52.08722424242424,-1,2,82
102.71,B-3,B,3,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",2016-10-08 15:40:00,2016-10-08,15:40:00,5,48,1015,15.0,5.5,18.6,60.0,0.0,104.85,102.28,95.22,89.76,84.84,95.27,8,3,0,52.08722424242424,-1,2,82
84.14,B-3,B,3,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",2016-10-08 16:00:00,2016-10-08,16:00:00,5,49,1015,15.0,5.5,18.6,60.0,0.0,102.71,104.85,102.28,95.22,89.76,84.84,8,3,0,52.08722424242424,-1,2,82
65.21,B-3,B,3,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",2016-10-08 16:20:00,2016-10-08,16:20:00,5,50,1015,15.0,5.5,18.6,60.0,0.0,84.14,102.71,104.85,102.28,95.22,89.76,8,3,0,52.08722424242424,-1,2,82
108.78,B-3,B,3,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",2016-10-08 16:40:00,2016-10-08,16:40:00,5,51,1015,15.0,5.5,18.6,60.0,0.0,65.21,84.14,102.71,104.85,102.28,95.22,8,3,0,52.08722424242424,-1,2,82
90.84,B-3,B,3,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",2016-10-08 17:00:00,2016-10-08,17:00:00,5,52,1015,15.0,5.5,18.6,60.0,0.0,108.78,65.21,84.14,102.71,104.85,102.28,8,3,0,52.08722424242424,-1,2,82
101.24,B-3,B,3,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",2016-10-08 17:20:00,2016-10-08,17:20:00,5,53,1015,15.0,5.5,18.6,60.0,0.0,90.84,108.78,65.21,84.14,102.71,104.85,8,3,0,52.08722424242424,-1,2,82
90.81,B-3,B,3,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",2016-10-08 17:40:00,2016-10-08,17:40:00,5,54,1015,15.0,5.5,18.6,60.0,0.0,101.24,90.84,108.78,65.21,84.14,102.71,8,3,0,52.08722424242424,-1,2,82
95.23,B-3,B,3,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",2016-10-08 18:00:00,2016-10-08,18:00:00,5,55,1015,340.0,2.4,16.4,73.0,0.0,90.81,101.24,90.84,108.78,65.21,84.14,8,2,0,59.217620654545456,0,2,82
92.04,B-3,B,3,"[2016-10-08 23:20:00,2016-10-08 23:40:00)",2016-10-08 23:20:00,2016-10-08,23:20:00,5,71,1015,354.0,3.3,16.5,64.0,0.0,106.57,111.28,76.94,79.58,91.03,104.75,8,2,0,55.65855635087719,-1,2,82
85.02,B-3,B,3,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",2016-10-09 08:40:00,2016-10-09,08:40:00,6,27,1014,54.0,3.5,21.7,49.0,0.0,131.35,102.75,153.68,109.06,139.87,101.37,1,3,0,62.92066671416309,0,2,83
127.37,B-3,B,3,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",2016-10-09 09:00:00,2016-10-09,09:00:00,6,28,1014,28.0,5.6,20.4,55.0,0.0,85.02,131.35,102.75,153.68,109.06,139.87,1,4,0,54.52298328455285,-1,2,83
95.5,B-3,B,3,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",2016-10-09 09:20:00,2016-10-09,09:20:00,6,29,1014,28.0,5.6,20.4,55.0,0.0,127.37,85.02,131.35,102.75,153.68,109.06,1,4,0,54.52298328455285,-1,2,83
70.39,B-3,B,3,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",2016-10-09 09:40:00,2016-10-09,09:40:00,6,30,1014,28.0,5.6,20.4,55.0,0.0,95.5,127.37,85.02,131.35,102.75,153.68,1,4,0,54.52298328455285,-1,2,83
111.25,B-3,B,3,"[2016-10-09 10:00:00,2016-10-09 10:20:00)",2016-10-09 10:00:00,2016-10-09,10:00:00,6,31,1014,28.0,5.6,20.4,55.0,0.0,70.39,95.5,127.37,85.02,131.35,102.75,1,4,0,54.52298328455285,-1,2,83
110.34,B-3,B,3,"[2016-10-09 10:20:00,2016-10-09 10:40:00)",2016-10-09 10:20:00,2016-10-09,10:20:00,6,32,1014,28.0,5.6,20.4,55.0,0.0,111.25,70.39,95.5,127.37,85.02,131.35,1,4,0,54.52298328455285,-1,2,83
98.08,B-3,B,3,"[2016-10-09 10:40:00,2016-10-09 11:00:00)",2016-10-09 10:40:00,2016-10-09,10:40:00,6,33,1014,28.0,5.6,20.4,55.0,0.0,110.34,111.25,70.39,95.5,127.37,85.02,1,4,0,54.52298328455285,-1,2,83
124.71,B-3,B,3,"[2016-10-09 11:00:00,2016-10-09 11:20:00)",2016-10-09 11:00:00,2016-10-09,11:00:00,6,34,1014,28.0,5.6,20.4,55.0,0.0,98.08,110.34,111.25,70.39,95.5,127.37,1,4,0,54.52298328455285,-1,2,83
134.81,B-3,B,3,"[2016-10-09 11:20:00,2016-10-09 11:40:00)",2016-10-09 11:20:00,2016-10-09,11:20:00,6,35,1014,28.0,5.6,20.4,55.0,0.0,124.71,98.08,110.34,111.25,70.39,95.5,1,4,0,54.52298328455285,-1,2,83
99.74,B-3,B,3,"[2016-10-09 11:40:00,2016-10-09 12:00:00)",2016-10-09 11:40:00,2016-10-09,11:40:00,6,36,1014,28.0,5.6,20.4,55.0,0.0,134.81,124.71,98.08,110.34,111.25,70.39,1,4,0,54.52298328455285,-1,2,83
93.0,B-3,B,3,"[2016-10-09 12:00:00,2016-10-09 12:20:00)",2016-10-09 12:00:00,2016-10-09,12:00:00,6,37,1016,52.0,6.0,18.8,58.0,0.0,99.74,134.81,124.71,98.08,110.34,111.25,1,4,0,50.64514960610687,-2,2,83
121.33,B-3,B,3,"[2016-10-09 12:20:00,2016-10-09 12:40:00)",2016-10-09 12:20:00,2016-10-09,12:20:00,6,38,1016,52.0,6.0,18.8,58.0,0.0,93.0,99.74,134.81,124.71,98.08,110.34,1,4,0,50.64514960610687,-2,2,83
74.74,B-3,B,3,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",2016-10-09 12:40:00,2016-10-09,12:40:00,6,39,1016,52.0,6.0,18.8,58.0,0.0,121.33,93.0,99.74,134.81,124.71,98.08,1,4,0,50.64514960610687,-2,2,83
96.28,B-3,B,3,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",2016-10-09 13:00:00,2016-10-09,13:00:00,6,40,1016,52.0,6.0,18.8,58.0,0.0,74.74,121.33,93.0,99.74,134.81,124.71,1,4,0,50.64514960610687,-2,2,83
113.36,B-3,B,3,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",2016-10-09 13:20:00,2016-10-09,13:20:00,6,41,1016,52.0,6.0,18.8,58.0,0.0,96.28,74.74,121.33,93.0,99.74,134.81,1,4,0,50.64514960610687,-2,2,83
75.05,B-3,B,3,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",2016-10-09 13:40:00,2016-10-09,13:40:00,6,42,1016,52.0,6.0,18.8,58.0,0.0,113.36,96.28,74.74,121.33,93.0,99.74,1,4,0,50.64514960610687,-2,2,83
91.21,B-3,B,3,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",2016-10-09 14:00:00,2016-10-09,14:00:00,6,43,1016,52.0,6.0,18.8,58.0,0.0,75.05,113.36,96.28,74.74,121.33,93.0,1,4,0,50.64514960610687,-2,2,83
66.62,B-3,B,3,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",2016-10-09 14:20:00,2016-10-09,14:20:00,6,44,1016,52.0,6.0,18.8,58.0,0.0,91.21,75.05,113.36,96.28,74.74,121.33,1,4,0,50.64514960610687,-2,2,83
117.85,B-3,B,3,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",2016-10-09 14:40:00,2016-10-09,14:40:00,6,45,1016,52.0,6.0,18.8,58.0,0.0,66.62,91.21,75.05,113.36,96.28,74.74,1,4,0,50.64514960610687,-2,2,83
82.13,B-3,B,3,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",2016-10-09 15:00:00,2016-10-09,15:00:00,6,46,1016,57.0,4.4,17.1,60.0,0.0,117.85,66.62,91.21,75.05,113.36,96.28,1,3,0,52.853749820788536,-1,2,83
76.15,B-3,B,3,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",2016-10-09 15:20:00,2016-10-09,15:20:00,6,47,1016,57.0,4.4,17.1,60.0,0.0,82.13,117.85,66.62,91.21,75.05,113.36,1,3,0,52.853749820788536,-1,2,83
105.14,B-3,B,3,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",2016-10-09 15:40:00,2016-10-09,15:40:00,6,48,1016,57.0,4.4,17.1,60.0,0.0,76.15,82.13,117.85,66.62,91.21,75.05,1,3,0,52.853749820788536,-1,2,83
107.84,B-3,B,3,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",2016-10-09 16:00:00,2016-10-09,16:00:00,6,49,1016,57.0,4.4,17.1,60.0,0.0,105.14,76.15,82.13,117.85,66.62,91.21,1,3,0,52.853749820788536,-1,2,83
94.46,B-3,B,3,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",2016-10-09 16:20:00,2016-10-09,16:20:00,6,50,1016,57.0,4.4,17.1,60.0,0.0,107.84,105.14,76.15,82.13,117.85,66.62,1,3,0,52.853749820788536,-1,2,83
112.83,B-3,B,3,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",2016-10-09 16:40:00,2016-10-09,16:40:00,6,51,1016,57.0,4.4,17.1,60.0,0.0,94.46,107.84,105.14,76.15,82.13,117.85,1,3,0,52.853749820788536,-1,2,83
59.2,B-3,B,3,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",2016-10-09 17:00:00,2016-10-09,17:00:00,6,52,1016,57.0,4.4,17.1,60.0,0.0,112.83,94.46,107.84,105.14,76.15,82.13,1,3,0,52.853749820788536,-1,2,83
37.99,B-3,B,3,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",2016-10-09 17:20:00,2016-10-09,17:20:00,6,53,1016,57.0,4.4,17.1,60.0,0.0,59.2,112.83,94.46,107.84,105.14,76.15,1,3,0,52.853749820788536,-1,2,83
86.44,B-3,B,3,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",2016-10-09 17:40:00,2016-10-09,17:40:00,6,54,1016,57.0,4.4,17.1,60.0,0.0,37.99,59.2,112.83,94.46,107.84,105.14,1,3,0,52.853749820788536,-1,2,83
84.43,B-3,B,3,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",2016-10-09 18:00:00,2016-10-09,18:00:00,6,55,1015,4.0,1.3,15.4,67.0,0.0,86.44,37.99,59.2,112.83,94.46,107.84,8,1,0,60.30286998918919,0,2,83
163.7,B-3,B,3,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",2016-10-09 18:20:00,2016-10-09,18:20:00,6,56,1015,4.0,1.3,15.4,67.0,0.0,84.43,86.44,37.99,59.2,112.83,94.46,8,1,0,60.30286998918919,0,2,83
116.46,B-3,B,3,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",2016-10-09 18:40:00,2016-10-09,18:40:00,6,57,1015,4.0,1.3,15.4,67.0,0.0,163.7,84.43,86.44,37.99,59.2,112.83,8,1,0,60.30286998918919,0,2,83
97.76,B-3,B,3,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",2016-10-09 19:00:00,2016-10-09,19:00:00,6,58,1015,4.0,1.3,15.4,67.0,0.0,116.46,163.7,84.43,86.44,37.99,59.2,8,1,0,60.30286998918919,0,2,83
73.02,B-3,B,3,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",2016-10-09 19:20:00,2016-10-09,19:20:00,6,59,1015,4.0,1.3,15.4,67.0,0.0,97.76,116.46,163.7,84.43,86.44,37.99,8,1,0,60.30286998918919,0,2,83
127.14,B-3,B,3,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",2016-10-10 08:20:00,2016-10-09,08:20:00,0,26,1014,333.0,2.5,14.1,80.0,0.0,112.91,76.21,103.89,88.47,75.79,77.43,7,2,0,55.18706397411003,-1,2,83
132.16,B-3,B,3,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",2016-10-10 08:40:00,2016-10-09,08:40:00,0,27,1014,333.0,2.5,14.1,80.0,0.0,127.14,112.91,76.21,103.89,88.47,75.79,7,2,0,55.18706397411003,-1,2,83
127.34,B-3,B,3,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",2016-10-10 09:00:00,2016-10-09,09:00:00,0,28,1014,333.0,2.5,14.1,80.0,0.0,132.16,127.14,112.91,76.21,103.89,88.47,7,2,0,55.18706397411003,-1,2,83
85.84,B-3,B,3,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",2016-10-10 09:20:00,2016-10-09,09:20:00,0,29,1014,333.0,2.5,14.1,80.0,0.0,127.34,132.16,127.14,112.91,76.21,103.89,7,2,0,55.18706397411003,-1,2,83
113.07,B-3,B,3,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",2016-10-10 09:40:00,2016-10-09,09:40:00,0,30,1014,333.0,2.5,14.1,80.0,0.0,85.84,127.34,132.16,127.14,112.91,76.21,7,2,0,55.18706397411003,-1,2,83
123.78,B-3,B,3,"[2016-10-10 10:00:00,2016-10-10 10:20:00)",2016-10-10 10:00:00,2016-10-09,10:00:00,0,31,1014,333.0,2.5,14.1,80.0,0.0,113.07,85.84,127.34,132.16,127.14,112.91,7,2,0,55.18706397411003,-1,2,83
93.81,B-3,B,3,"[2016-10-10 10:20:00,2016-10-10 10:40:00)",2016-10-10 10:20:00,2016-10-09,10:20:00,0,32,1014,333.0,2.5,14.1,80.0,0.0,123.78,113.07,85.84,127.34,132.16,127.14,7,2,0,55.18706397411003,-1,2,83
119.9,B-3,B,3,"[2016-10-10 10:40:00,2016-10-10 11:00:00)",2016-10-10 10:40:00,2016-10-09,10:40:00,0,33,1014,333.0,2.5,14.1,80.0,0.0,93.81,123.78,113.07,85.84,127.34,132.16,7,2,0,55.18706397411003,-1,2,83
102.86,B-3,B,3,"[2016-10-10 11:00:00,2016-10-10 11:20:00)",2016-10-10 11:00:00,2016-10-09,11:00:00,0,34,1014,333.0,2.5,14.1,80.0,0.0,119.9,93.81,123.78,113.07,85.84,127.34,7,2,0,55.18706397411003,-1,2,83
114.33,B-3,B,3,"[2016-10-10 11:20:00,2016-10-10 11:40:00)",2016-10-10 11:20:00,2016-10-09,11:20:00,0,35,1014,333.0,2.5,14.1,80.0,0.0,102.86,119.9,93.81,123.78,113.07,85.84,7,2,0,55.18706397411003,-1,2,83
103.73,B-3,B,3,"[2016-10-10 11:40:00,2016-10-10 12:00:00)",2016-10-10 11:40:00,2016-10-09,11:40:00,0,36,1014,333.0,2.5,14.1,80.0,0.0,114.33,102.86,119.9,93.81,123.78,113.07,7,2,0,55.18706397411003,-1,2,83
96.24,B-3,B,3,"[2016-10-10 12:00:00,2016-10-10 12:20:00)",2016-10-10 12:00:00,2016-10-09,12:00:00,0,37,1014,333.0,2.5,14.1,80.0,0.0,103.73,114.33,102.86,119.9,93.81,123.78,7,2,0,55.18706397411003,-1,2,83
145.03,B-3,B,3,"[2016-10-10 12:20:00,2016-10-10 12:40:00)",2016-10-10 12:20:00,2016-10-09,12:20:00,0,38,1014,333.0,2.5,14.1,80.0,0.0,96.24,103.73,114.33,102.86,119.9,93.81,7,2,0,55.18706397411003,-1,2,83
65.46,B-3,B,3,"[2016-10-10 12:40:00,2016-10-10 13:00:00)",2016-10-10 12:40:00,2016-10-09,12:40:00,0,39,1014,333.0,2.5,14.1,80.0,0.0,145.03,96.24,103.73,114.33,102.86,119.9,7,2,0,55.18706397411003,-1,2,83
86.77,B-3,B,3,"[2016-10-10 13:00:00,2016-10-10 13:20:00)",2016-10-10 13:00:00,2016-10-09,13:00:00,0,40,1014,333.0,2.5,14.1,80.0,0.0,65.46,145.03,96.24,103.73,114.33,102.86,7,2,0,55.18706397411003,-1,2,83
122.15,B-3,B,3,"[2016-10-10 13:20:00,2016-10-10 13:40:00)",2016-10-10 13:20:00,2016-10-09,13:20:00,0,41,1014,333.0,2.5,14.1,80.0,0.0,86.77,65.46,145.03,96.24,103.73,114.33,7,2,0,55.18706397411003,-1,2,83
83.96,B-3,B,3,"[2016-10-10 13:40:00,2016-10-10 14:00:00)",2016-10-10 13:40:00,2016-10-09,13:40:00,0,42,1014,333.0,2.5,14.1,80.0,0.0,122.15,86.77,65.46,145.03,96.24,103.73,7,2,0,55.18706397411003,-1,2,83
160.67,B-3,B,3,"[2016-10-10 14:00:00,2016-10-10 14:20:00)",2016-10-10 14:00:00,2016-10-09,14:00:00,0,43,1014,333.0,2.5,14.1,80.0,0.0,83.96,122.15,86.77,65.46,145.03,96.24,7,2,0,55.18706397411003,-1,2,83
90.62,B-3,B,3,"[2016-10-10 14:20:00,2016-10-10 14:40:00)",2016-10-10 14:20:00,2016-10-09,14:20:00,0,44,1014,333.0,2.5,14.1,80.0,0.0,160.67,83.96,122.15,86.77,65.46,145.03,7,2,0,55.18706397411003,-1,2,83
66.49,B-3,B,3,"[2016-10-10 14:40:00,2016-10-10 15:00:00)",2016-10-10 14:40:00,2016-10-09,14:40:00,0,45,1014,333.0,2.5,14.1,80.0,0.0,90.62,160.67,83.96,122.15,86.77,65.46,7,2,0,55.18706397411003,-1,2,83
