"tollgate_id","time_window","direction"
"1","[2016-10-10 10:20:00,2016-10-10 10:40:00)","0"
"1","[2016-10-10 10:20:00,2016-10-10 10:40:00)","1"
"2","[2016-10-10 10:20:00,2016-10-10 10:40:00)","0"
"3","[2016-10-10 10:20:00,2016-10-10 10:40:00)","0"
"3","[2016-10-10 10:20:00,2016-10-10 10:40:00)","1"
"1","[2016-10-10 10:40:00,2016-10-10 11:00:00)","0"
"1","[2016-10-10 10:40:00,2016-10-10 11:00:00)","1"
"2","[2016-10-10 10:40:00,2016-10-10 11:00:00)","0"
"3","[2016-10-10 10:40:00,2016-10-10 11:00:00)","0"
"3","[2016-10-10 10:40:00,2016-10-10 11:00:00)","1"
"1","[2016-10-10 11:00:00,2016-10-10 11:20:00)","0"
"1","[2016-10-10 11:00:00,2016-10-10 11:20:00)","1"
"2","[2016-10-10 11:00:00,2016-10-10 11:20:00)","0"
"3","[2016-10-10 11:00:00,2016-10-10 11:20:00)","0"
"3","[2016-10-10 11:00:00,2016-10-10 11:20:00)","1"
"1","[2016-10-10 11:20:00,2016-10-10 11:40:00)","0"
"1","[2016-10-10 11:20:00,2016-10-10 11:40:00)","1"
"2","[2016-10-10 11:20:00,2016-10-10 11:40:00)","0"
"3","[2016-10-10 11:20:00,2016-10-10 11:40:00)","0"
"3","[2016-10-10 11:20:00,2016-10-10 11:40:00)","1"
"1","[2016-10-10 11:40:00,2016-10-10 12:00:00)","0"
"1","[2016-10-10 11:40:00,2016-10-10 12:00:00)","1"
"2","[2016-10-10 11:40:00,2016-10-10 12:00:00)","0"
"3","[2016-10-10 11:40:00,2016-10-10 12:00:00)","0"
"3","[2016-10-10 11:40:00,2016-10-10 12:00:00)","1"
"1","[2016-10-10 12:00:00,2016-10-10 12:20:00)","0"
"1","[2016-10-10 12:00:00,2016-10-10 12:20:00)","1"
"2","[2016-10-10 12:00:00,2016-10-10 12:20:00)","0"
"3","[2016-10-10 12:00:00,2016-10-10 12:20:00)","0"
"3","[2016-10-10 12:00:00,2016-10-10 12:20:00)","1"
"1","[2016-10-10 12:20:00,2016-10-10 12:40:00)","0"
"1","[2016-10-10 12:20:00,2016-10-10 12:40:00)","1"
"2","[2016-10-10 12:20:00,2016-10-10 12:40:00)","0"
"3","[2016-10-10 12:20:00,2016-10-10 12:40:00)","0"
"3","[2016-10-10 12:20:00,2016-10-10 12:40:00)","1"
"1","[2016-10-10 12:40:00,2016-10-10 13:00:00)","0"
"1","[2016-10-10 12:40:00,2016-10-10 13:00:00)","1"
"2","[2016-10-10 12:40:00,2016-10-10 13:00:00)","0"
"3","[2016-10-10 12:40:00,2016-10-10 13:00:00)","0"
"3","[2016-10-10 12:40:00,2016-10-10 13:00:00)","1"
"1","[2016-10-10 13:00:00,2016-10-10 13:20:00)","0"
"1","[2016-10-10 13:00:00,2016-10-10 13:20:00)","1"
"2","[2016-10-10 13:00:00,2016-10-10 13:20:00)","0"
"3","[2016-10-10 13:00:00,2016-10-10 13:20:00)","0"
"3","[2016-10-10 13:00:00,2016-10-10 13:20:00)","1"
"1","[2016-10-10 13:20:00,2016-10-10 13:40:00)","0"
"1","[2016-10-10 13:20:00,2016-10-10 13:40:00)","1"
"2","[2016-10-10 13:20:00,2016-10-10 13:40:00)","0"
"3","[2016-10-10 13:20:00,2016-10-10 13:40:00)","0"
"3","[2016-10-10 13:20:00,2016-10-10 13:40:00)","1"
"1","[2016-10-10 13:40:00,2016-10-10 14:00:00)","0"
"1","[2016-10-10 13:40:00,2016-10-10 14:00:00)","1"
"2","[2016-10-10 13:40:00,2016-10-10 14:00:00)","0"
"3","[2016-10-10 13:40:00,2016-10-10 14:00:00)","0"
"3","[2016-10-10 13:40:00,2016-10-10 14:00:00)","1"
"1","[2016-10-10 14:00:00,2016-10-10 14:20:00)","0"
"1","[2016-10-10 14:00:00,2016-10-10 14:20:00)","1"
"2","[2016-10-10 14:00:00,2016-10-10 14:20:00)","0"
"3","[2016-10-10 14:00:00,2016-10-10 14:20:00)","0"
"3","[2016-10-10 14:00:00,2016-10-10 14:20:00)","1"
"1","[2016-10-10 14:20:00,2016-10-10 14:40:00)","0"
"1","[2016-10-10 14:20:00,2016-10-10 14:40:00)","1"
"2","[2016-10-10 14:20:00,2016-10-10 14:40:00)","0"
"3","[2016-10-10 14:20:00,2016-10-10 14:40:00)","0"
"3","[2016-10-10 14:20:00,2016-10-10 14:40:00)","1"
"1","[2016-10-10 14:40:00,2016-10-10 15:00:00)","0"
"1","[2016-10-10 14:40:00,2016-10-10 15:00:00)","1"
"2","[2016-10-10 14:40:00,2016-10-10 15:00:00)","0"
"3","[2016-10-10 14:40:00,2016-10-10 15:00:00)","0"
"3","[2016-10-10 14:40:00,2016-10-10 15:00:00)","1"
"1","[2016-10-10 15:00:00,2016-10-10 15:20:00)","0"
"1","[2016-10-10 15:00:00,2016-10-10 15:20:00)","1"
"2","[2016-10-10 15:00:00,2016-10-10 15:20:00)","0"
"3","[2016-10-10 15:00:00,2016-10-10 15:20:00)","0"
"3","[2016-10-10 15:00:00,2016-10-10 15:20:00)","1"
"1","[2016-10-10 15:20:00,2016-10-10 15:40:00)","0"
"1","[2016-10-10 15:20:00,2016-10-10 15:40:00)","1"
"2","[2016-10-10 15:20:00,2016-10-10 15:40:00)","0"
"3","[2016-10-10 15:20:00,2016-10-10 15:40:00)","0"
"3","[2016-10-10 15:20:00,2016-10-10 15:40:00)","1"
"1","[2016-10-10 15:40:00,2016-10-10 16:00:00)","0"
"1","[2016-10-10 15:40:00,2016-10-10 16:00:00)","1"
"2","[2016-10-10 15:40:00,2016-10-10 16:00:00)","0"
"3","[2016-10-10 15:40:00,2016-10-10 16:00:00)","0"
"3","[2016-10-10 15:40:00,2016-10-10 16:00:00)","1"
"1","[2016-10-10 16:00:00,2016-10-10 16:20:00)","0"
"1","[2016-10-10 16:00:00,2016-10-10 16:20:00)","1"
"2","[2016-10-10 16:00:00,2016-10-10 16:20:00)","0"
"3","[2016-10-10 16:00:00,2016-10-10 16:20:00)","0"
"3","[2016-10-10 16:00:00,2016-10-10 16:20:00)","1"
"1","[2016-10-10 16:20:00,2016-10-10 16:40:00)","0"
"1","[2016-10-10 16:20:00,2016-10-10 16:40:00)","1"
"2","[2016-10-10 16:20:00,2016-10-10 16:40:00)","0"
"3","[2016-10-10 16:20:00,2016-10-10 16:40:00)","0"
"3","[2016-10-10 16:20:00,2016-10-10 16:40:00)","1"
"1","[2016-10-10 16:40:00,2016-10-10 17:00:00)","0"
"1","[2016-10-10 16:40:00,2016-10-10 17:00:00)","1"
"2","[2016-10-10 16:40:00,2016-10-10 17:00:00)","0"
"3","[2016-10-10 16:40:00,2016-10-10 17:00:00)","0"
"3","[2016-10-10 16:40:00,2016-10-10 17:00:00)","1"
"1","[2016-10-10 17:00:00,2016-10-10 17:20:00)","0"
"1","[2016-10-10 17:00:00,2016-10-10 17:20:00)","1"
"2","[2016-10-10 17:00:00,2016-10-10 17:20:00)","0"
"3","[2016-10-10 17:00:00,2016-10-10 17:20:00)","0"
"3","[2016-10-10 17:00:00,2016-10-10 17:20:00)","1"
"1","[2016-10-10 17:20:00,2016-10-10 17:40:00)","0"
"1","[2016-10-10 17:20:00,2016-10-10 17:40:00)","1"
"2","[2016-10-10 17:20:00,2016-10-10 17:40:00)","0"
"3","[2016-10-10 17:20:00,2016-10-10 17:40:00)","0"
"3","[2016-10-10 17:20:00,2016-10-10 17:40:00)","1"
"1","[2016-10-10 17:40:00,2016-10-10 18:00:00)","0"
"1","[2016-10-10 17:40:00,2016-10-10 18:00:00)","1"
"2","[2016-10-10 17:40:00,2016-10-10 18:00:00)","0"
"3","[2016-10-10 17:40:00,2016-10-10 18:00:00)","0"
"3","[2016-10-10 17:40:00,2016-10-10 18:00:00)","1"
"1","[2016-10-10 18:00:00,2016-10-10 18:20:00)","0"
"1","[2016-10-10 18:00:00,2016-10-10 18:20:00)","1"
"2","[2016-10-10 18:00:00,2016-10-10 18:20:00)","0"
"3","[2016-10-10 18:00:00,2016-10-10 18:20:00)","0"
"3","[2016-10-10 18:00:00,2016-10-10 18:20:00)","1"
"1","[2016-10-10 18:20:00,2016-10-10 18:40:00)","0"
"1","[2016-10-10 18:20:00,2016-10-10 18:40:00)","1"
"2","[2016-10-10 18:20:00,2016-10-10 18:40:00)","0"
"3","[2016-10-10 18:20:00,2016-10-10 18:40:00)","0"
"3","[2016-10-10 18:20:00,2016-10-10 18:40:00)","1"
"1","[2016-10-10 18:40:00,2016-10-10 19:00:00)","0"
"1","[2016-10-10 18:40:00,2016-10-10 19:00:00)","1"
"2","[2016-10-10 18:40:00,2016-10-10 19:00:00)","0"
"3","[2016-10-10 18:40:00,2016-10-10 19:00:00)","0"
"3","[2016-10-10 18:40:00,2016-10-10 19:00:00)","1"
"1","[2016-10-10 19:00:00,2016-10-10 19:20:00)","0"
"1","[2016-10-10 19:00:00,2016-10-10 19:20:00)","1"
"2","[2016-10-10 19:00:00,2016-10-10 19:20:00)","0"
"3","[2016-10-10 19:00:00,2016-10-10 19:20:00)","0"
"3","[2016-10-10 19:00:00,2016-10-10 19:20:00)","1"
"1","[2016-10-10 19:20:00,2016-10-10 19:40:00)","0"
"1","[2016-10-10 19:20:00,2016-10-10 19:40:00)","1"
"2","[2016-10-10 19:20:00,2016-10-10 19:40:00)","0"
"3","[2016-10-10 19:20:00,2016-10-10 19:40:00)","0"
"3","[2016-10-10 19:20:00,2016-10-10 19:40:00)","1"
"1","[2016-10-10 19:40:00,2016-10-10 20:00:00)","0"
"1","[2016-10-10 19:40:00,2016-10-10 20:00:00)","1"
"2","[2016-10-10 19:40:00,2016-10-10 20:00:00)","0"
"3","[2016-10-10 19:40:00,2016-10-10 20:00:00)","0"
"3","[2016-10-10 19:40:00,2016-10-10 20:00:00)","1"
"1","[2016-10-10 20:00:00,2016-10-10 20:20:00)","0"
"1","[2016-10-10 20:00:00,2016-10-10 20:20:00)","1"
"2","[2016-10-10 20:00:00,2016-10-10 20:20:00)","0"
"3","[2016-10-10 20:00:00,2016-10-10 20:20:00)","0"
"3","[2016-10-10 20:00:00,2016-10-10 20:20:00)","1"
"1","[2016-10-10 20:20:00,2016-10-10 20:40:00)","0"
"1","[2016-10-10 20:20:00,2016-10-10 20:40:00)","1"
"2","[2016-10-10 20:20:00,2016-10-10 20:40:00)","0"
"3","[2016-10-10 20:20:00,2016-10-10 20:40:00)","0"
"3","[2016-10-10 20:20:00,2016-10-10 20:40:00)","1"
"1","[2016-10-10 20:40:00,2016-10-10 21:00:00)","0"
"1","[2016-10-10 20:40:00,2016-10-10 21:00:00)","1"
"2","[2016-10-10 20:40:00,2016-10-10 21:00:00)","0"
"3","[2016-10-10 20:40:00,2016-10-10 21:00:00)","0"
"3","[2016-10-10 20:40:00,2016-10-10 21:00:00)","1"
"1","[2016-10-10 21:00:00,2016-10-10 21:20:00)","0"
"1","[2016-10-10 21:00:00,2016-10-10 21:20:00)","1"
"2","[2016-10-10 21:00:00,2016-10-10 21:20:00)","0"
"3","[2016-10-10 21:00:00,2016-10-10 21:20:00)","0"
"3","[2016-10-10 21:00:00,2016-10-10 21:20:00)","1"
"1","[2016-10-10 21:20:00,2016-10-10 21:40:00)","0"
"1","[2016-10-10 21:20:00,2016-10-10 21:40:00)","1"
"2","[2016-10-10 21:20:00,2016-10-10 21:40:00)","0"
"3","[2016-10-10 21:20:00,2016-10-10 21:40:00)","0"
"3","[2016-10-10 21:20:00,2016-10-10 21:40:00)","1"
"1","[2016-10-10 21:40:00,2016-10-10 22:00:00)","0"
"1","[2016-10-10 21:40:00,2016-10-10 22:00:00)","1"
"2","[2016-10-10 21:40:00,2016-10-10 22:00:00)","0"
"3","[2016-10-10 21:40:00,2016-10-10 22:00:00)","0"
"3","[2016-10-10 21:40:00,2016-10-10 22:00:00)","1"
"1","[2016-10-10 22:00:00,2016-10-10 22:20:00)","0"
"1","[2016-10-10 22:00:00,2016-10-10 22:20:00)","1"
"2","[2016-10-10 22:00:00,2016-10-10 22:20:00)","0"
"3","[2016-10-10 22:00:00,2016-10-10 22:20:00)","0"
"3","[2016-10-10 22:00:00,2016-10-10 22:20:00)","1"
"1","[2016-10-10 22:20:00,2016-10-10 22:40:00)","0"
"1","[2016-10-10 22:20:00,2016-10-10 22:40:00)","1"
"2","[2016-10-10 22:20:00,2016-10-10 22:40:00)","0"
"3","[2016-10-10 22:20:00,2016-10-10 22:40:00)","0"
"3","[2016-10-10 22:20:00,2016-10-10 22:40:00)","1"
"1","[2016-10-10 22:40:00,2016-10-10 23:00:00)","0"
"1","[2016-10-10 22:40:00,2016-10-10 23:00:00)","1"
"2","[2016-10-10 22:40:00,2016-10-10 23:00:00)","0"
"3","[2016-10-10 22:40:00,2016-10-10 23:00:00)","0"
"3","[2016-10-10 22:40:00,2016-10-10 23:00:00)","1"
"1","[2016-10-10 23:00:00,2016-10-10 23:20:00)","0"
"1","[2016-10-10 23:00:00,2016-10-10 23:20:00)","1"
"2","[2016-10-10 23:00:00,2016-10-10 23:20:00)","0"
"3","[2016-10-10 23:00:00,2016-10-10 23:20:00)","0"
"3","[2016-10-10 23:00:00,2016-10-10 23:20:00)","1"
"1","[2016-10-10 23:20:00,2016-10-10 23:40:00)","0"
"1","[2016-10-10 23:20:00,2016-10-10 23:40:00)","1"
"2","[2016-10-10 23:20:00,2016-10-10 23:40:00)","0"
"3","[2016-10-10 23:20:00,2016-10-10 23:40:00)","0"
"3","[2016-10-10 23:20:00,2016-10-10 23:40:00)","1"
"1","[2016-10-10 23:40:00,2016-10-11 00:00:00)","0"
"1","[2016-10-10 23:40:00,2016-10-11 00:00:00)","1"
"2","[2016-10-10 23:40:00,2016-10-11 00:00:00)","0"
"3","[2016-10-10 23:40:00,2016-10-11 00:00:00)","0"
"3","[2016-10-10 23:40:00,2016-10-11 00:00:00)","1"
"1","[2016-10-11 00:00:00,2016-10-11 00:20:00)","0"
"1","[2016-10-11 00:00:00,2016-10-11 00:20:00)","1"
"2","[2016-10-11 00:00:00,2016-10-11 00:20:00)","0"
"3","[2016-10-11 00:00:00,2016-10-11 00:20:00)","0"
"3","[2016-10-11 00:00:00,2016-10-11 00:20:00)","1"
"1","[2016-10-11 00:20:00,2016-10-11 00:40:00)","0"
"1","[2016-10-11 00:20:00,2016-10-11 00:40:00)","1"
"2","[2016-10-11 00:20:00,2016-10-11 00:40:00)","0"
"3","[2016-10-11 00:20:00,2016-10-11 00:40:00)","0"
"3","[2016-10-11 00:20:00,2016-10-11 00:40:00)","1"
"1","[2016-10-11 00:40:00,2016-10-11 01:00:00)","0"
"1","[2016-10-11 00:40:00,2016-10-11 01:00:00)","1"
"2","[2016-10-11 00:40:00,2016-10-11 01:00:00)","0"
"3","[2016-10-11 00:40:00,2016-10-11 01:00:00)","0"
"3","[2016-10-11 00:40:00,2016-10-11 01:00:00)","1"
"1","[2016-10-11 01:00:00,2016-10-11 01:20:00)","0"
"1","[2016-10-11 01:00:00,2016-10-11 01:20:00)","1"
"2","[2016-10-11 01:00:00,2016-10-11 01:20:00)","0"
"3","[2016-10-11 01:00:00,2016-10-11 01:20:00)","0"
"3","[2016-10-11 01:00:00,2016-10-11 01:20:00)","1"
"1","[2016-10-11 01:20:00,2016-10-11 01:40:00)","0"
"1","[2016-10-11 01:20:00,2016-10-11 01:40:00)","1"
"2","[2016-10-11 01:20:00,2016-10-11 01:40:00)","0"
"3","[2016-10-11 01:20:00,2016-10-11 01:40:00)","0"
"3","[2016-10-11 01:20:00,2016-10-11 01:40:00)","1"
"1","[2016-10-11 01:40:00,2016-10-11 02:00:00)","0"
"1","[2016-10-11 01:40:00,2016-10-11 02:00:00)","1"
"2","[2016-10-11 01:40:00,2016-10-11 02:00:00)","0"
"3","[2016-10-11 01:40:00,2016-10-11 02:00:00)","0"
"3","[2016-10-11 01:40:00,2016-10-11 02:00:00)","1"
"1","[2016-10-11 02:00:00,2016-10-11 02:20:00)","0"
"1","[2016-10-11 02:00:00,2016-10-11 02:20:00)","1"
"2","[2016-10-11 02:00:00,2016-10-11 02:20:00)","0"
"3","[2016-10-11 02:00:00,2016-10-11 02:20:00)","0"
"3","[2016-10-11 02:00:00,2016-10-11 02:20:00)","1"
"1","[2016-10-11 02:20:00,2016-10-11 02:40:00)","0"
"1","[2016-10-11 02:20:00,2016-10-11 02:40:00)","1"
"2","[2016-10-11 02:20:00,2016-10-11 02:40:00)","0"
"3","[2016-10-11 02:20:00,2016-10-11 02:40:00)","0"
"3","[2016-10-11 02:20:00,2016-10-11 02:40:00)","1"
"1","[2016-10-11 02:40:00,2016-10-11 03:00:00)","0"
"1","[2016-10-11 02:40:00,2016-10-11 03:00:00)","1"
"2","[2016-10-11 02:40:00,2016-10-11 03:00:00)","0"
"3","[2016-10-11 02:40:00,2016-10-11 03:00:00)","0"
"3","[2016-10-11 02:40:00,2016-10-11 03:00:00)","1"
"1","[2016-10-11 03:00:00,2016-10-11 03:20:00)","0"
"1","[2016-10-11 03:00:00,2016-10-11 03:20:00)","1"
"2","[2016-10-11 03:00:00,2016-10-11 03:20:00)","0"
"3","[2016-10-11 03:00:00,2016-10-11 03:20:00)","0"
"3","[2016-10-11 03:00:00,2016-10-11 03:20:00)","1"
"1","[2016-10-11 03:20:00,2016-10-11 03:40:00)","0"
"1","[2016-10-11 03:20:00,2016-10-11 03:40:00)","1"
"2","[2016-10-11 03:20:00,2016-10-11 03:40:00)","0"
"3","[2016-10-11 03:20:00,2016-10-11 03:40:00)","0"
"3","[2016-10-11 03:20:00,2016-10-11 03:40:00)","1"
"1","[2016-10-11 03:40:00,2016-10-11 04:00:00)","0"
"1","[2016-10-11 03:40:00,2016-10-11 04:00:00)","1"
"2","[2016-10-11 03:40:00,2016-10-11 04:00:00)","0"
"3","[2016-10-11 03:40:00,2016-10-11 04:00:00)","0"
"3","[2016-10-11 03:40:00,2016-10-11 04:00:00)","1"
"1","[2016-10-11 04:00:00,2016-10-11 04:20:00)","0"
"1","[2016-10-11 04:00:00,2016-10-11 04:20:00)","1"
"2","[2016-10-11 04:00:00,2016-10-11 04:20:00)","0"
"3","[2016-10-11 04:00:00,2016-10-11 04:20:00)","0"
"3","[2016-10-11 04:00:00,2016-10-11 04:20:00)","1"
"1","[2016-10-11 04:20:00,2016-10-11 04:40:00)","0"
"1","[2016-10-11 04:20:00,2016-10-11 04:40:00)","1"
"2","[2016-10-11 04:20:00,2016-10-11 04:40:00)","0"
"3","[2016-10-11 04:20:00,2016-10-11 04:40:00)","0"
"3","[2016-10-11 04:20:00,2016-10-11 04:40:00)","1"
"1","[2016-10-11 04:40:00,2016-10-11 05:00:00)","0"
"1","[2016-10-11 04:40:00,2016-10-11 05:00:00)","1"
"2","[2016-10-11 04:40:00,2016-10-11 05:00:00)","0"
"3","[2016-10-11 04:40:00,2016-10-11 05:00:00)","0"
"3","[2016-10-11 04:40:00,2016-10-11 05:00:00)","1"
"1","[2016-10-11 05:00:00,2016-10-11 05:20:00)","0"
"1","[2016-10-11 05:00:00,2016-10-11 05:20:00)","1"
"2","[2016-10-11 05:00:00,2016-10-11 05:20:00)","0"
"3","[2016-10-11 05:00:00,2016-10-11 05:20:00)","0"
"3","[2016-10-11 05:00:00,2016-10-11 05:20:00)","1"
"1","[2016-10-11 05:20:00,2016-10-11 05:40:00)","0"
"1","[2016-10-11 05:20:00,2016-10-11 05:40:00)","1"
"2","[2016-10-11 05:20:00,2016-10-11 05:40:00)","0"
"3","[2016-10-11 05:20:00,2016-10-11 05:40:00)","0"
"3","[2016-10-11 05:20:00,2016-10-11 05:40:00)","1"
"1","[2016-10-11 05:40:00,2016-10-11 06:00:00)","0"
"1","[2016-10-11 05:40:00,2016-10-11 06:00:00)","1"
"2","[2016-10-11 05:40:00,2016-10-11 06:00:00)","0"
"3","[2016-10-11 05:40:00,2016-10-11 06:00:00)","0"
"3","[2016-10-11 05:40:00,2016-10-11 06:00:00)","1"
"1","[2016-10-11 06:00:00,2016-10-11 06:20:00)","0"
"1","[2016-10-11 06:00:00,2016-10-11 06:20:00)","1"
"2","[2016-10-11 06:00:00,2016-10-11 06:20:00)","0"
"3","[2016-10-11 06:00:00,2016-10-11 06:20:00)","0"
"3","[2016-10-11 06:00:00,2016-10-11 06:20:00)","1"
"1","[2016-10-11 06:20:00,2016-10-11 06:40:00)","0"
"1","[2016-10-11 06:20:00,2016-10-11 06:40:00)","1"
"2","[2016-10-11 06:20:00,2016-10-11 06:40:00)","0"
"3","[2016-10-11 06:20:00,2016-10-11 06:40:00)","0"
"3","[2016-10-11 06:20:00,2016-10-11 06:40:00)","1"
"1","[2016-10-11 06:40:00,2016-10-11 07:00:00)","0"
"1","[2016-10-11 06:40:00,2016-10-11 07:00:00)","1"
"2","[2016-10-11 06:40:00,2016-10-11 07:00:00)","0"
"3","[2016-10-11 06:40:00,2016-10-11 07:00:00)","0"
"3","[2016-10-11 06:40:00,2016-10-11 07:00:00)","1"
"1","[2016-10-11 07:00:00,2016-10-11 07:20:00)","0"
"1","[2016-10-11 07:00:00,2016-10-11 07:20:00)","1"
"2","[2016-10-11 07:00:00,2016-10-11 07:20:00)","0"
"3","[2016-10-11 07:00:00,2016-10-11 07:20:00)","0"
"3","[2016-10-11 07:00:00,2016-10-11 07:20:00)","1"
"1","[2016-10-11 07:20:00,2016-10-11 07:40:00)","0"
"1","[2016-10-11 07:20:00,2016-10-11 07:40:00)","1"
"2","[2016-10-11 07:20:00,2016-10-11 07:40:00)","0"
"3","[2016-10-11 07:20:00,2016-10-11 07:40:00)","0"
"3","[2016-10-11 07:20:00,2016-10-11 07:40:00)","1"
"1","[2016-10-11 07:40:00,2016-10-11 08:00:00)","0"
"1","[2016-10-11 07:40:00,2016-10-11 08:00:00)","1"
"2","[2016-10-11 07:40:00,2016-10-11 08:00:00)","0"
"3","[2016-10-11 07:40:00,2016-10-11 08:00:00)","0"
"3","[2016-10-11 07:40:00,2016-10-11 08:00:00)","1"
"1","[2016-10-11 08:00:00,2016-10-11 08:20:00)","0"
"1","[2016-10-11 08:00:00,2016-10-11 08:20:00)","1"
"2","[2016-10-11 08:00:00,2016-10-11 08:20:00)","0"
"3","[2016-10-11 08:00:00,2016-10-11 08:20:00)","0"
"3","[2016-10-11 08:00:00,2016-10-11 08:20:00)","1"
"1","[2016-10-11 08:20:00,2016-10-11 08:40:00)","0"
"1","[2016-10-11 08:20:00,2016-10-11 08:40:00)","1"
"2","[2016-10-11 08:20:00,2016-10-11 08:40:00)","0"
"3","[2016-10-11 08:20:00,2016-10-11 08:40:00)","0"
"3","[2016-10-11 08:20:00,2016-10-11 08:40:00)","1"
"1","[2016-10-11 08:40:00,2016-10-11 09:00:00)","0"
"1","[2016-10-11 08:40:00,2016-10-11 09:00:00)","1"
"2","[2016-10-11 08:40:00,2016-10-11 09:00:00)","0"
"3","[2016-10-11 08:40:00,2016-10-11 09:00:00)","0"
"3","[2016-10-11 08:40:00,2016-10-11 09:00:00)","1"
"1","[2016-10-11 09:00:00,2016-10-11 09:20:00)","0"
"1","[2016-10-11 09:00:00,2016-10-11 09:20:00)","1"
"2","[2016-10-11 09:00:00,2016-10-11 09:20:00)","0"
"3","[2016-10-11 09:00:00,2016-10-11 09:20:00)","0"
"3","[2016-10-11 09:00:00,2016-10-11 09:20:00)","1"
"1","[2016-10-11 09:20:00,2016-10-11 09:40:00)","0"
"1","[2016-10-11 09:20:00,2016-10-11 09:40:00)","1"
"2","[2016-10-11 09:20:00,2016-10-11 09:40:00)","0"
"3","[2016-10-11 09:20:00,2016-10-11 09:40:00)","0"
"3","[2016-10-11 09:20:00,2016-10-11 09:40:00)","1"
"1","[2016-10-11 09:40:00,2016-10-11 10:00:00)","0"
"1","[2016-10-11 09:40:00,2016-10-11 10:00:00)","1"
"2","[2016-10-11 09:40:00,2016-10-11 10:00:00)","0"
"3","[2016-10-11 09:40:00,2016-10-11 10:00:00)","0"
"3","[2016-10-11 09:40:00,2016-10-11 10:00:00)","1"
"1","[2016-10-11 10:00:00,2016-10-11 10:20:00)","0"
"1","[2016-10-11 10:00:00,2016-10-11 10:20:00)","1"
"2","[2016-10-11 10:00:00,2016-10-11 10:20:00)","0"
"3","[2016-10-11 10:00:00,2016-10-11 10:20:00)","0"
"3","[2016-10-11 10:00:00,2016-10-11 10:20:00)","1"
"1","[2016-10-11 10:20:00,2016-10-11 10:40:00)","0"
"1","[2016-10-11 10:20:00,2016-10-11 10:40:00)","1"
"2","[2016-10-11 10:20:00,2016-10-11 10:40:00)","0"
"3","[2016-10-11 10:20:00,2016-10-11 10:40:00)","0"
"3","[2016-10-11 10:20:00,2016-10-11 10:40:00)","1"
"1","[2016-10-11 10:40:00,2016-10-11 11:00:00)","0"
"1","[2016-10-11 10:40:00,2016-10-11 11:00:00)","1"
"2","[2016-10-11 10:40:00,2016-10-11 11:00:00)","0"
"3","[2016-10-11 10:40:00,2016-10-11 11:00:00)","0"
"3","[2016-10-11 10:40:00,2016-10-11 11:00:00)","1"
"1","[2016-10-11 11:00:00,2016-10-11 11:20:00)","0"
"1","[2016-10-11 11:00:00,2016-10-11 11:20:00)","1"
"2","[2016-10-11 11:00:00,2016-10-11 11:20:00)","0"
"3","[2016-10-11 11:00:00,2016-10-11 11:20:00)","0"
"3","[2016-10-11 11:00:00,2016-10-11 11:20:00)","1"
"1","[2016-10-11 11:20:00,2016-10-11 11:40:00)","0"
"1","[2016-10-11 11:20:00,2016-10-11 11:40:00)","1"
"2","[2016-10-11 11:20:00,2016-10-11 11:40:00)","0"
"3","[2016-10-11 11:20:00,2016-10-11 11:40:00)","0"
"3","[2016-10-11 11:20:00,2016-10-11 11:40:00)","1"
"1","[2016-10-11 11:40:00,2016-10-11 12:00:00)","0"
"1","[2016-10-11 11:40:00,2016-10-11 12:00:00)","1"
"2","[2016-10-11 11:40:00,2016-10-11 12:00:00)","0"
"3","[2016-10-11 11:40:00,2016-10-11 12:00:00)","0"
"3","[2016-10-11 11:40:00,2016-10-11 12:00:00)","1"
"1","[2016-10-11 12:00:00,2016-10-11 12:20:00)","0"
"1","[2016-10-11 12:00:00,2016-10-11 12:20:00)","1"
"2","[2016-10-11 12:00:00,2016-10-11 12:20:00)","0"
"3","[2016-10-11 12:00:00,2016-10-11 12:20:00)","0"
"3","[2016-10-11 12:00:00,2016-10-11 12:20:00)","1"
"1","[2016-10-11 12:20:00,2016-10-11 12:40:00)","0"
"1","[2016-10-11 12:20:00,2016-10-11 12:40:00)","1"
"2","[2016-10-11 12:20:00,2016-10-11 12:40:00)","0"
"3","[2016-10-11 12:20:00,2016-10-11 12:40:00)","0"
"3","[2016-10-11 12:20:00,2016-10-11 12:40:00)","1"
"1","[2016-10-11 12:40:00,2016-10-11 13:00:00)","0"
"1","[2016-10-11 12:40:00,2016-10-11 13:00:00)","1"
"2","[2016-10-11 12:40:00,2016-10-11 13:00:00)","0"
"3","[2016-10-11 12:40:00,2016-10-11 13:00:00)","0"
"3","[2016-10-11 12:40:00,2016-10-11 13:00:00)","1"
"1","[2016-10-11 13:00:00,2016-10-11 13:20:00)","0"
"1","[2016-10-11 13:00:00,2016-10-11 13:20:00)","1"
"2","[2016-10-11 13:00:00,2016-10-11 13:20:00)","0"
"3","[2016-10-11 13:00:00,2016-10-11 13:20:00)","0"
"3","[2016-10-11 13:00:00,2016-10-11 13:20:00)","1"
"1","[2016-10-11 13:20:00,2016-10-11 13:40:00)","0"
"1","[2016-10-11 13:20:00,2016-10-11 13:40:00)","1"
"2","[2016-10-11 13:20:00,2016-10-11 13:40:00)","0"
"3","[2016-10-11 13:20:00,2016-10-11 13:40:00)","0"
"3","[2016-10-11 13:20:00,2016-10-11 13:40:00)","1"
"1","[2016-10-11 13:40:00,2016-10-11 14:00:00)","0"
