"tollgate_id","time_window","direction","volume","etc","model_1","model_2","model_3","model_4","model_5","model_6","model_7","type_0","type_1"
"3","[2016-09-28 21:20:00,2016-09-28 21:40:00)","1","35","6","34","0","0","1","0","0","0","34","1"
"3","[2016-09-28 21:40:00,2016-09-28 22:00:00)","1","26","4","17","3","2","1","3","0","0","18","8"
"3","[2016-09-28 22:00:00,2016-09-28 22:20:00)","1","16","2","13","1","0","0","2","0","0","12","4"
"3","[2016-09-28 22:20:00,2016-09-28 22:40:00)","1","24","9","22","1","0","0","0","0","1","21","3"
"3","[2016-09-28 22:40:00,2016-09-28 23:00:00)","1","17","4","12","2","0","0","3","0","0","12","5"
"3","[2016-09-28 23:00:00,2016-09-28 23:20:00)","1","12","1","12","0","0","0","0","0","0","12","0"
"3","[2016-09-28 23:20:00,2016-09-28 23:40:00)","1","20","6","16","2","0","1","0","0","1","16","4"
"3","[2016-09-28 23:40:00,2016-09-29 00:00:00)","1","12","2","11","1","0","0","0","0","0","9","3"
"3","[2016-09-29 00:00:00,2016-09-29 00:20:00)","1","137","34","122","7","6","0","0","0","2","119","18"
"3","[2016-09-29 00:20:00,2016-09-29 00:40:00)","1","63","16","52","3","3","1","1","0","3","52","11"
"3","[2016-09-29 00:40:00,2016-09-29 01:00:00)","1","82","30","78","0","3","1","0","0","0","77","5"
"3","[2016-09-29 01:00:00,2016-09-29 01:20:00)","1","9","3","9","0","0","0","0","0","0","9","0"
"3","[2016-09-29 01:20:00,2016-09-29 01:40:00)","1","6","2","4","1","0","0","1","0","0","3","3"
"3","[2016-09-29 01:40:00,2016-09-29 02:00:00)","1","4","0","4","0","0","0","0","0","0","4","0"
"3","[2016-09-29 02:00:00,2016-09-29 02:20:00)","1","14","4","10","2","1","0","1","0","0","10","4"
"3","[2016-09-29 02:20:00,2016-09-29 02:40:00)","1","4","1","3","0","0","0","1","0","0","3","1"
"3","[2016-09-29 02:40:00,2016-09-29 03:00:00)","1","4","2","2","1","0","0","1","0","0","2","2"
"3","[2016-09-29 03:00:00,2016-09-29 03:20:00)","1","6","0","2","3","0","1","0","0","0","1","5"
"3","[2016-09-29 03:20:00,2016-09-29 03:40:00)","1","3","1","1","1","0","0","1","0","0","1","2"
"3","[2016-09-29 03:40:00,2016-09-29 04:00:00)","1","3","1","1","1","0","0","1","0","0","1","2"
"3","[2016-09-29 04:00:00,2016-09-29 04:20:00)","1","2","0","1","1","0","0","0","0","0","1","1"
"3","[2016-09-29 04:20:00,2016-09-29 04:40:00)","1","5","1","2","2","1","0","0","0","0","1","4"
"3","[2016-09-29 04:40:00,2016-09-29 05:00:00)","1","5","0","1","1","1","0","2","0","0","1","4"
"3","[2016-09-29 05:00:00,2016-09-29 05:20:00)","1","6","1","3","2","1","0","0","0","0","2","4"
"3","[2016-09-29 05:20:00,2016-09-29 05:40:00)","1","14","1","6","5","2","1","0","0","0","3","11"
"3","[2016-09-29 05:40:00,2016-09-29 06:00:00)","1","12","1","6","2","1","0","3","0","0","3","9"
"3","[2016-09-29 06:00:00,2016-09-29 06:20:00)","1","16","2","13","2","0","0","1","0","0","7","9"
"3","[2016-09-29 06:20:00,2016-09-29 06:40:00)","1","25","4","18","5","1","0","1","0","0","12","13"
"3","[2016-09-29 06:40:00,2016-09-29 07:00:00)","1","32","8","27","1","1","1","2","0","0","23","9"
"3","[2016-09-29 07:00:00,2016-09-29 07:20:00)","1","48","15","40","4","2","0","2","0","0","30","18"
"3","[2016-09-29 07:20:00,2016-09-29 07:40:00)","1","55","12","49","2","1","1","2","0","0","47","8"
"3","[2016-09-29 07:40:00,2016-09-29 08:00:00)","1","60","15","59","0","1","0","0","0","0","53","7"
"3","[2016-09-29 08:00:00,2016-09-29 08:20:00)","1","103","31","97","4","0","0","2","0","0","94","9"
"3","[2016-09-29 08:20:00,2016-09-29 08:40:00)","1","105","36","101","2","2","0","0","0","0","100","5"
"3","[2016-09-29 08:40:00,2016-09-29 09:00:00)","1","123","39","113","7","0","0","3","0","0","106","17"
"3","[2016-09-29 09:00:00,2016-09-29 09:20:00)","1","130","47","118","5","6","0","1","0","0","113","17"
"3","[2016-09-29 09:20:00,2016-09-29 09:40:00)","1","111","32","101","4","3","3","0","0","0","102","9"
"3","[2016-09-29 09:40:00,2016-09-29 10:00:00)","1","121","40","107","5","6","2","1","0","0","101","20"
"3","[2016-09-29 10:00:00,2016-09-29 10:20:00)","1","80","19","74","3","2","0","1","0","0","72","8"
"3","[2016-09-29 10:20:00,2016-09-29 10:40:00)","1","91","17","82","5","3","1","0","0","0","77","14"
"3","[2016-09-29 10:40:00,2016-09-29 11:00:00)","1","77","20","73","3","0","0","1","0","0","68","9"
"3","[2016-09-29 11:00:00,2016-09-29 11:20:00)","1","85","20","70","7","4","1","3","0","0","67","18"
"3","[2016-09-29 11:20:00,2016-09-29 11:40:00)","1","81","29","75","1","1","0","3","0","1","69","12"
"3","[2016-09-29 11:40:00,2016-09-29 12:00:00)","1","68","13","62","4","0","1","1","0","0","59","9"
"3","[2016-09-29 12:00:00,2016-09-29 12:20:00)","1","97","26","92","5","0","0","0","0","0","82","15"
"3","[2016-09-29 12:20:00,2016-09-29 12:40:00)","1","83","23","72","6","2","1","2","0","0","63","20"
"3","[2016-09-29 12:40:00,2016-09-29 13:00:00)","1","94","27","85","5","3","0","1","0","0","76","18"
"3","[2016-09-29 13:00:00,2016-09-29 13:20:00)","1","83","24","78","2","1","0","2","0","0","72","11"
"3","[2016-09-29 13:20:00,2016-09-29 13:40:00)","1","76","21","72","3","0","0","1","0","0","71","5"
"3","[2016-09-29 13:40:00,2016-09-29 14:00:00)","1","95","20","85","2","2","2","4","0","0","83","12"
"3","[2016-09-29 14:00:00,2016-09-29 14:20:00)","1","98","25","93","3","1","0","1","0","0","91","7"
"3","[2016-09-29 14:20:00,2016-09-29 14:40:00)","1","84","21","78","2","1","2","1","0","0","67","17"
"3","[2016-09-29 14:40:00,2016-09-29 15:00:00)","1","83","26","72","6","3","1","1","0","0","71","12"
"3","[2016-09-29 15:00:00,2016-09-29 15:20:00)","1","93","33","83","4","3","2","1","0","0","84","9"
"3","[2016-09-29 15:20:00,2016-09-29 15:40:00)","1","86","22","77","2","5","1","1","0","0","74","12"
"3","[2016-09-29 15:40:00,2016-09-29 16:00:00)","1","97","29","90","3","2","1","1","0","0","90","7"
"3","[2016-09-29 16:00:00,2016-09-29 16:20:00)","1","94","25","88","4","2","0","0","0","0","82","12"
"3","[2016-09-29 16:20:00,2016-09-29 16:40:00)","1","110","23","98","8","1","1","2","0","0","96","14"
"3","[2016-09-29 16:40:00,2016-09-29 17:00:00)","1","86","17","82","3","0","0","1","0","0","77","9"
"3","[2016-09-29 17:00:00,2016-09-29 17:20:00)","1","96","26","84","4","1","4","2","0","1","81","15"
"3","[2016-09-29 17:20:00,2016-09-29 17:40:00)","1","107","23","98","4","2","0","3","0","0","91","16"
"3","[2016-09-29 17:40:00,2016-09-29 18:00:00)","1","111","27","102","6","1","0","2","0","0","99","12"
"3","[2016-09-29 18:00:00,2016-09-29 18:20:00)","1","76","17","70","1","1","2","2","0","0","65","11"
"3","[2016-09-29 18:20:00,2016-09-29 18:40:00)","1","68","21","62","3","1","1","1","0","0","58","10"
"3","[2016-09-29 18:40:00,2016-09-29 19:00:00)","1","56","19","52","2","0","1","1","0","0","48","8"
"3","[2016-09-29 19:00:00,2016-09-29 19:20:00)","1","15","2","11","0","2","0","2","0","0","10","5"
"3","[2016-09-29 19:20:00,2016-09-29 19:40:00)","1","37","8","34","1","0","1","1","0","0","31","6"
"3","[2016-09-29 19:40:00,2016-09-29 20:00:00)","1","17","3","14","2","0","0","1","0","0","14","3"
"3","[2016-09-29 20:00:00,2016-09-29 20:20:00)","1","19","5","17","2","0","0","0","0","0","18","1"
"3","[2016-09-29 20:20:00,2016-09-29 20:40:00)","1","52","10","44","3","0","2","3","0","0","43","9"
"3","[2016-09-29 20:40:00,2016-09-29 21:00:00)","1","22","5","20","0","1","0","0","0","1","17","5"
"3","[2016-09-29 21:00:00,2016-09-29 21:20:00)","1","18","2","13","1","2","0","2","0","0","9","9"
"3","[2016-09-29 21:20:00,2016-09-29 21:40:00)","1","29","9","26","0","1","1","1","0","0","26","3"
"3","[2016-09-29 21:40:00,2016-09-29 22:00:00)","1","28","6","26","2","0","0","0","0","0","23","5"
"3","[2016-09-29 22:00:00,2016-09-29 22:20:00)","1","19","5","16","2","0","0","0","0","1","16","3"
"3","[2016-09-29 22:20:00,2016-09-29 22:40:00)","1","24","4","21","1","0","1","1","0","0","19","5"
"3","[2016-09-29 22:40:00,2016-09-29 23:00:00)","1","20","4","19","0","0","0","1","0","0","17","3"
"3","[2016-09-29 23:00:00,2016-09-29 23:20:00)","1","15","6","14","0","0","0","1","0","0","13","2"
"3","[2016-09-29 23:20:00,2016-09-29 23:40:00)","1","13","1","11","1","0","0","1","0","0","11","2"
"3","[2016-09-29 23:40:00,2016-09-30 00:00:00)","1","10","2","9","0","0","0","1","0","0","9","1"
"3","[2016-09-30 00:00:00,2016-09-30 00:20:00)","1","296","56","287","4","4","0","1","0","0","280","16"
"3","[2016-09-30 00:20:00,2016-09-30 00:40:00)","1","279","34","264","6","3","3","2","0","1","264","15"
"3","[2016-09-30 00:40:00,2016-09-30 01:00:00)","1","239","23","233","3","1","2","0","0","0","232","7"
"3","[2016-09-30 01:00:00,2016-09-30 01:20:00)","1","6","2","5","0","1","0","0","0","0","5","1"
"3","[2016-09-30 01:20:00,2016-09-30 01:40:00)","1","9","2","9","0","0","0","0","0","0","9","0"
"3","[2016-09-30 01:40:00,2016-09-30 02:00:00)","1","6","0","4","0","0","0","2","0","0","3","3"
"3","[2016-09-30 02:00:00,2016-09-30 02:20:00)","1","4","0","4","0","0","0","0","0","0","3","1"
"3","[2016-09-30 02:20:00,2016-09-30 02:40:00)","1","11","4","10","1","0","0","0","0","0","8","3"
"3","[2016-09-30 02:40:00,2016-09-30 03:00:00)","1","8","1","4","1","0","0","3","0","0","4","4"
"3","[2016-09-30 03:00:00,2016-09-30 03:20:00)","1","3","0","1","1","0","0","1","0","0","1","2"
"3","[2016-09-30 03:20:00,2016-09-30 03:40:00)","1","7","1","2","1","0","1","3","0","0","2","5"
"3","[2016-09-30 03:40:00,2016-09-30 04:00:00)","1","4","1","2","1","0","0","1","0","0","1","3"
"3","[2016-09-30 04:00:00,2016-09-30 04:20:00)","1","8","0","4","1","0","0","3","0","0","3","5"
"3","[2016-09-30 04:20:00,2016-09-30 04:40:00)","1","8","0","4","1","2","0","1","0","0","4","4"
"3","[2016-09-30 04:40:00,2016-09-30 05:00:00)","1","6","0","5","0","0","0","1","0","0","3","3"
"3","[2016-09-30 05:00:00,2016-09-30 05:20:00)","1","11","0","3","5","1","0","2","0","0","2","9"
"3","[2016-09-30 05:20:00,2016-09-30 05:40:00)","1","9","1","4","1","1","0","3","0","0","3","6"
"3","[2016-09-30 05:40:00,2016-09-30 06:00:00)","1","13","2","9","3","0","0","1","0","0","6","7"
"3","[2016-09-30 06:00:00,2016-09-30 06:20:00)","1","21","4","17","2","0","0","2","0","0","11","10"
"3","[2016-09-30 06:20:00,2016-09-30 06:40:00)","1","44","12","38","3","2","0","1","0","0","27","17"
"3","[2016-09-30 06:40:00,2016-09-30 07:00:00)","1","44","10","36","5","1","0","2","0","0","30","14"
"3","[2016-09-30 07:00:00,2016-09-30 07:20:00)","1","68","13","59","2","3","0","4","0","0","54","14"
"3","[2016-09-30 07:20:00,2016-09-30 07:40:00)","1","70","21","63","3","2","0","2","0","0","55","15"
"3","[2016-09-30 07:40:00,2016-09-30 08:00:00)","1","84","20","77","3","1","0","3","0","0","72","12"
"3","[2016-09-30 08:00:00,2016-09-30 08:20:00)","1","113","32","106","6","0","1","0","0","0","97","16"
"3","[2016-09-30 08:20:00,2016-09-30 08:40:00)","1","121","35","109","7","2","2","1","0","0","107","14"
"3","[2016-09-30 08:40:00,2016-09-30 09:00:00)","1","147","55","136","6","3","1","1","0","0","127","20"
"3","[2016-09-30 09:00:00,2016-09-30 09:20:00)","1","116","38","107","3","4","2","0","0","0","102","14"
"3","[2016-09-30 09:20:00,2016-09-30 09:40:00)","1","131","37","111","10","5","2","3","0","0","109","22"
"3","[2016-09-30 09:40:00,2016-09-30 10:00:00)","1","120","38","114","4","2","0","0","0","0","111","9"
"3","[2016-09-30 10:00:00,2016-09-30 10:20:00)","1","102","32","93","6","1","0","2","0","0","85","17"
"3","[2016-09-30 10:20:00,2016-09-30 10:40:00)","1","103","24","93","6","2","1","1","0","0","85","18"
"3","[2016-09-30 10:40:00,2016-09-30 11:00:00)","1","105","21","96","4","1","1","3","0","0","89","16"
"3","[2016-09-30 11:00:00,2016-09-30 11:20:00)","1","108","34","102","2","1","2","1","0","0","99","9"
"3","[2016-09-30 11:20:00,2016-09-30 11:40:00)","1","97","17","87","7","0","2","1","0","0","75","22"
"3","[2016-09-30 11:40:00,2016-09-30 12:00:00)","1","95","28","81","6","6","1","1","0","0","82","13"
"3","[2016-09-30 12:00:00,2016-09-30 12:20:00)","1","107","28","97","7","1","0","2","0","0","88","19"
"3","[2016-09-30 12:20:00,2016-09-30 12:40:00)","1","119","27","111","3","2","0","3","0","0","106","13"
"3","[2016-09-30 12:40:00,2016-09-30 13:00:00)","1","112","28","103","2","5","0","2","0","0","93","19"
"3","[2016-09-30 13:00:00,2016-09-30 13:20:00)","1","150","43","138","4","5","2","1","0","0","134","16"
"3","[2016-09-30 13:20:00,2016-09-30 13:40:00)","1","108","34","105","1","1","1","0","0","0","96","12"
"3","[2016-09-30 13:40:00,2016-09-30 14:00:00)","1","130","35","123","4","1","1","1","0","0","116","14"
"3","[2016-09-30 14:00:00,2016-09-30 14:20:00)","1","134","35","117","8","4","2","3","0","0","119","15"
"3","[2016-09-30 14:20:00,2016-09-30 14:40:00)","1","131","37","118","8","2","1","2","0","0","117","14"
"3","[2016-09-30 14:40:00,2016-09-30 15:00:00)","1","138","32","126","7","2","0","3","0","0","116","22"
"3","[2016-09-30 15:00:00,2016-09-30 15:20:00)","1","91","21","82","4","2","0","3","0","0","80","11"
"3","[2016-09-30 15:20:00,2016-09-30 15:40:00)","1","119","31","112","5","1","0","1","0","0","104","15"
"3","[2016-09-30 15:40:00,2016-09-30 16:00:00)","1","114","27","109","4","0","0","1","0","0","106","8"
"3","[2016-09-30 16:00:00,2016-09-30 16:20:00)","1","88","24","79","2","6","1","0","0","0","80","8"
"3","[2016-09-30 16:20:00,2016-09-30 16:40:00)","1","110","28","99","6","1","1","2","0","1","98","12"
"3","[2016-09-30 16:40:00,2016-09-30 17:00:00)","1","106","26","96","2","5","1","2","0","0","97","9"
"3","[2016-09-30 17:00:00,2016-09-30 17:20:00)","1","73","17","70","1","0","1","1","0","0","68","5"
"3","[2016-09-30 17:20:00,2016-09-30 17:40:00)","1","111","39","102","4","2","1","2","0","0","103","8"
"3","[2016-09-30 17:40:00,2016-09-30 18:00:00)","1","116","31","109","2","2","1","2","0","0","105","11"
"3","[2016-09-30 18:00:00,2016-09-30 18:20:00)","1","32","22","27","2","1","0","2","0","0","25","7"
"3","[2016-09-30 18:20:00,2016-09-30 18:40:00)","1","45","29","34","4","2","0","5","0","0","30","15"
"3","[2016-09-30 18:40:00,2016-09-30 19:00:00)","1","26","16","19","2","1","2","2","0","0","18","8"
"3","[2016-09-30 19:00:00,2016-09-30 19:20:00)","1","24","17","18","1","1","3","1","0","0","19","5"
"3","[2016-09-30 19:20:00,2016-09-30 19:40:00)","1","20","8","13","5","0","0","2","0","0","12","8"
"3","[2016-09-30 19:40:00,2016-09-30 20:00:00)","1","26","17","20","3","1","0","2","0","0","19","7"
"3","[2016-09-30 20:00:00,2016-09-30 20:20:00)","1","14","7","10","3","0","0","1","0","0","8","6"
"3","[2016-09-30 20:20:00,2016-09-30 20:40:00)","1","14","8","12","1","0","0","1","0","0","10","4"
"3","[2016-09-30 20:40:00,2016-09-30 21:00:00)","1","22","9","14","4","3","0","1","0","0","9","13"
"3","[2016-09-30 21:00:00,2016-09-30 21:20:00)","1","9","3","5","4","0","0","0","0","0","5","4"
"3","[2016-09-30 21:20:00,2016-09-30 21:40:00)","1","13","9","8","2","1","2","0","0","0","10","3"
"3","[2016-09-30 21:40:00,2016-09-30 22:00:00)","1","15","7","14","0","0","0","1","0","0","10","5"
"3","[2016-09-30 22:00:00,2016-09-30 22:20:00)","1","7","2","6","0","0","0","1","0","0","5","2"
"3","[2016-09-30 22:20:00,2016-09-30 22:40:00)","1","20","8","15","2","0","0","3","0","0","10","10"
"3","[2016-09-30 22:40:00,2016-09-30 23:00:00)","1","10","5","5","1","2","0","2","0","0","5","5"
"3","[2016-09-30 23:00:00,2016-09-30 23:20:00)","1","12","2","11","1","0","0","0","0","0","11","1"
"3","[2016-09-30 23:20:00,2016-09-30 23:40:00)","1","13","6","11","1","0","0","1","0","0","11","2"
"3","[2016-09-30 23:40:00,2016-10-01 00:00:00)","1","12","3","8","2","1","0","1","0","0","9","3"
"3","[2016-10-01 00:00:00,2016-10-01 00:20:00)","1","27","20","17","4","3","3","0","0","0","20","7"
"3","[2016-10-01 00:20:00,2016-10-01 00:40:00)","1","18","8","12","2","3","0","1","0","0","8","10"
"3","[2016-10-01 00:40:00,2016-10-01 01:00:00)","1","18","9","10","0","3","1","4","0","0","11","7"
"3","[2016-10-01 01:00:00,2016-10-01 01:20:00)","1","1","1","1","0","0","0","0","0","0","1","0"
"3","[2016-10-01 01:20:00,2016-10-01 01:40:00)","1","5","1","3","1","0","0","1","0","0","1","4"
"3","[2016-10-01 01:40:00,2016-10-01 02:00:00)","1","6","1","1","1","0","0","4","0","0","1","5"
"3","[2016-10-01 02:00:00,2016-10-01 02:20:00)","1","1","0","1","0","0","0","0","0","0","0","1"
"3","[2016-10-01 02:20:00,2016-10-01 02:40:00)","1","3","0","0","0","0","0","3","0","0","0","3"
"3","[2016-10-01 02:40:00,2016-10-01 03:00:00)","1","5","2","4","0","0","0","1","0","0","2","3"
"3","[2016-10-01 03:00:00,2016-10-01 03:20:00)","1","3","0","0","1","1","1","0","0","0","0","3"
"3","[2016-10-01 03:20:00,2016-10-01 03:40:00)","1","3","0","2","1","0","0","0","0","0","0","3"
"3","[2016-10-01 03:40:00,2016-10-01 04:00:00)","1","6","1","4","0","0","0","2","0","0","1","5"
"3","[2016-10-01 04:00:00,2016-10-01 04:20:00)","1","7","2","4","1","0","0","2","0","0","2","5"
"3","[2016-10-01 04:20:00,2016-10-01 04:40:00)","1","2","0","0","0","1","0","1","0","0","0","2"
"3","[2016-10-01 04:40:00,2016-10-01 05:00:00)","1","3","2","2","0","0","0","1","0","0","2","1"
"3","[2016-10-01 05:00:00,2016-10-01 05:20:00)","1","8","1","2","3","0","0","3","0","0","1","7"
"3","[2016-10-01 05:20:00,2016-10-01 05:40:00)","1","7","0","2","2","0","0","3","0","0","0","7"
"3","[2016-10-01 05:40:00,2016-10-01 06:00:00)","1","9","2","6","1","1","0","1","0","0","2","7"
"3","[2016-10-01 06:00:00,2016-10-01 06:20:00)","1","11","3","7","2","0","0","2","0","0","3","8"
"3","[2016-10-01 06:20:00,2016-10-01 06:40:00)","1","19","9","9","5","1","1","3","0","0","9","10"
"3","[2016-10-01 06:40:00,2016-10-01 07:00:00)","1","13","6","8","1","0","1","3","0","0","6","7"
"3","[2016-10-01 07:00:00,2016-10-01 07:20:00)","1","15","8","10","0","1","2","2","0","0","9","6"
"3","[2016-10-01 07:20:00,2016-10-01 07:40:00)","1","12","2","5","3","0","3","1","0","0","4","8"
"3","[2016-10-01 07:40:00,2016-10-01 08:00:00)","1","25","7","12","8","2","3","0","0","0","8","17"
"3","[2016-10-01 08:00:00,2016-10-01 08:20:00)","1","18","4","9","6","3","0","0","0","0","5","13"
"3","[2016-10-01 08:20:00,2016-10-01 08:40:00)","1","12","9","10","1","1","0","0","0","0","9","3"
"3","[2016-10-01 08:40:00,2016-10-01 09:00:00)","1","17","6","11","1","5","0","0","0","0","8","9"
"3","[2016-10-01 09:00:00,2016-10-01 09:20:00)","1","15","7","7","4","2","0","2","0","0","11","4"
"3","[2016-10-01 09:20:00,2016-10-01 09:40:00)","1","8","7","4","0","3","0","1","0","0","7","1"
"3","[2016-10-01 09:40:00,2016-10-01 10:00:00)","1","16","10","13","2","0","0","1","0","0","11","5"
"3","[2016-10-01 10:00:00,2016-10-01 10:20:00)","1","8","4","4","3","1","0","0","0","0","4","4"
"3","[2016-10-01 10:20:00,2016-10-01 10:40:00)","1","10","5","6","3","0","1","0","0","0","5","5"
"3","[2016-10-01 10:40:00,2016-10-01 11:00:00)","1","10","9","8","0","0","1","1","0","0","9","1"
"3","[2016-10-01 11:00:00,2016-10-01 11:20:00)","1","15","8","10","1","1","2","1","0","0","9","6"
"3","[2016-10-01 11:20:00,2016-10-01 11:40:00)","1","8","3","4","2","2","0","0","0","0","3","5"
"3","[2016-10-01 11:40:00,2016-10-01 12:00:00)","1","12","8","10","0","1","0","1","0","0","8","4"
"3","[2016-10-01 12:00:00,2016-10-01 12:20:00)","1","15","4","11","3","1","0","0","0","0","4","11"
"3","[2016-10-01 12:20:00,2016-10-01 12:40:00)","1","12","3","8","0","2","0","2","0","0","3","9"
"3","[2016-10-01 12:40:00,2016-10-01 13:00:00)","1","19","11","12","2","3","2","0","0","0","12","7"
"3","[2016-10-01 13:00:00,2016-10-01 13:20:00)","1","11","7","10","0","1","0","0","0","0","7","4"
"3","[2016-10-01 13:20:00,2016-10-01 13:40:00)","1","10","6","6","1","2","0","1","0","0","6","4"
"3","[2016-10-01 13:40:00,2016-10-01 14:00:00)","1","14","6","9","0","1","0","4","0","0","6","8"
"3","[2016-10-01 14:00:00,2016-10-01 14:20:00)","1","11","4","9","1","1","0","0","0","0","4","7"
"3","[2016-10-01 14:20:00,2016-10-01 14:40:00)","1","8","5","6","1","0","0","1","0","0","5","3"
"3","[2016-10-01 14:40:00,2016-10-01 15:00:00)","1","19","13","10","3","2","3","1","0","0","13","6"
"3","[2016-10-01 15:00:00,2016-10-01 15:20:00)","1","17","14","13","1","2","0","1","0","0","14","3"
"3","[2016-10-01 15:20:00,2016-10-01 15:40:00)","1","13","7","7","4","1","1","0","0","0","6","7"
"3","[2016-10-01 15:40:00,2016-10-01 16:00:00)","1","20","11","16","0","3","1","0","0","0","13","7"
"3","[2016-10-01 16:00:00,2016-10-01 16:20:00)","1","8","4","5","2","0","0","1","0","0","5","3"
"3","[2016-10-01 16:20:00,2016-10-01 16:40:00)","1","8","5","6","0","1","0","1","0","0","5","3"
"3","[2016-10-01 16:40:00,2016-10-01 17:00:00)","1","9","8","6","0","2","1","0","0","0","8","1"
"3","[2016-10-01 17:00:00,2016-10-01 17:20:00)","1","11","9","9","1","1","0","0","0","0","9","2"
