"intersection_id","tollgate_id","time_window(%H:%M:%S)","weekday","weather:aveTravelTime"
"C","3","[08:40:00 09:00:00)","1","198.0000 2.0000 38.8000 43.0000 0.0000 266.68;65.0000 2.5000 34.4000 56.0000 0.0000 233.54;86.0000 4.1000 34.7000 50.0000 0.0000 161.71;94.0000 1.5000 36.0000 52.0000 0.0000 315.09;12.0000 6.2000 26.8000 56.0000 0.0000 198.08;35.0000 2.6000 25.4000 72.0000 0.0000 124.18;81.0000 1.2000 21.3000 79.0000 0.0000 198.63"
"C","3","[08:40:00 09:00:00)","2","254.0000 2.2000 38.4000 43.0000 0.0000 306.6;216.0000 2.8000 37.3000 44.0000 0.0000 532.57;59.0000 2.0000 31.7000 70.0000 0.0000 145.88;66.0000 2.4000 25.8000 68.0000 0.0000 184.48;96.0000 3.6000 31.1000 63.0000 0.0000 117.5;329.0000 1.3000 24.5000 71.0000 0.0000 155.64;64.0000 3.0000 23.8000 50.0000 0.0000 137.79"
"C","3","[08:40:00 09:00:00)","4","202.0000 3.3000 38.6000 43.0000 0.0000 239.13;302.0000 2.3000 34.8000 53.0000 0.0000 253.25;212.0000 3.1000 36.7000 46.0000 0.0000 374.7;62.0000 4.5000 35.2000 45.0000 0.0000 120.65;138.0000 2.0000 28.7000 56.0000 0.0000 149.51;67.0000 5.2000 24.5000 95.0000 2.8000 145.62;117.0000 2.3000 28.7000 54.0000 0.0000 210.32;355.0000 6.9000 21.0000 95.0000 0.1000 134.68;59.0000 1.5000 23.9000 82.0000 0.8000 138.22"
"C","3","[08:40:00 09:00:00)","5","27.0000 2.4000 38.3000 43.0000 0.0000 129.59;88.0000 1.6000 33.7000 57.0000 0.0000 427.92;156.0000 2.1000 37.9000 43.0000 0.0000 268.03;211.0000 2.0000 27.2000 81.0000 0.0000 122.41;164.0000 1.0000 24.7000 80.0000 0.0000 157.82;299.0000 2.5000 20.0000 96.0000 0.0000 154.53"
"C","3","[08:40:00 09:00:00)","7","92.0000 3.9000 34.9000 53.0000 0.0000 311.62;320.0000 2.0000 34.5000 61.0000 0.0000 140.77;4.0000 5.9000 31.0000 29.0000 0.0000 129.26;7.0000 4.4000 27.9000 57.0000 0.0000 107.9;85.0000 2.9000 29.9000 58.0000 0.0000 145.93;208.0000 2.3000 32.8000 52.0000 0.0000 185.38;301.0000 1.8000 26.8000 67.0000 0.0000 88.78"
"C","3","[09:00:00 09:20:00)","6","236.0000 1.6000 38.0000 45.0000 0.0000 213.74;80.0000 2.8000 36.1000 53.0000 0.0000 260.25;338.0000 2.3000 31.5000 71.0000 0.0000 207.1;338.0000 5.0000 29.3000 46.0000 0.0000 100.34;93.0000 2.0000 32.7000 25.0000 0.0000 125.52;350.0000 4.1000 26.3000 71.0000 0.0000 208.78;78.0000 5.2000 27.8000 64.0000 0.0000 213.36;99.0000 1.1000 28.1000 74.0000 0.0000 166.46;357.0000 3.2000 20.5000 80.0000 0.0000 128.32;333.0000 2.2000 20.3000 96.0000 0.0000 161.15"
"C","3","[09:00:00 09:20:00)","7","177.0000 0.9000 39.4000 38.0000 0.0000 200.73;81.0000 4.9000 34.4000 60.0000 0.0000 168.9;78.0000 6.5000 32.7000 62.0000 0.0000 140.06;107.0000 1.5000 35.3000 54.0000 0.0000 198.15;149.0000 1.9000 21.1000 85.0000 0.3000 166.0;359.0000 5.2000 27.4000 52.0000 0.0000 178.15;57.0000 2.8000 28.9000 57.0000 0.0000 174.94;235.0000 1.4000 29.9000 66.0000 0.0000 195.95"
"C","3","[09:00:00 09:20:00)","4","128.0000 2.0000 38.0000 44.0000 0.0000 486.23;177.0000 2.3000 28.1000 84.0000 0.7000 329.79;81.0000 3.4000 32.7000 63.0000 0.0000 384.06;113.0000 4.3000 36.5000 52.0000 0.0000 282.29;125.0000 2.1000 28.9000 59.0000 0.0000 210.47;62.0000 2.0000 23.8000 95.0000 7.3000 178.56;91.0000 2.6000 26.8000 57.0000 0.0000 158.02;356.0000 4.0000 20.6000 96.0000 1.4000 174.14;64.0000 3.2000 23.0000 69.0000 0.0000 145.33"
"C","3","[09:00:00 09:20:00)","5","82.0000 5.4000 38.0000 44.0000 0.0000 229.39;76.0000 5.3000 33.2000 69.0000 0.0000 173.32;337.0000 4.1000 34.1000 58.0000 0.0000 252.38;92.0000 4.1000 29.1000 57.0000 0.0000 112.58;224.0000 2.8000 25.1000 92.0000 0.1000 155.6;310.0000 1.5000 20.4000 97.0000 0.0000 112.73"
"C","3","[09:00:00 09:20:00)","1","80.0000 2.1000 34.5000 59.0000 0.0000 309.01;26.0000 4.1000 30.0000 39.0000 0.0000 180.3;112.0000 1.9000 27.9000 55.0000 0.0000 174.18;351.0000 5.3000 23.8000 72.0000 0.1000 146.91;81.0000 2.6000 28.9000 66.0000 0.0000 164.8;44.0000 3.6000 24.2000 79.0000 0.0000 216.74"
"C","3","[09:00:00 09:20:00)","2","51.0000 1.7000 34.8000 56.0000 0.0000 214.23;218.0000 1.0000 23.7000 88.0000 0.4000 155.12;11.0000 4.5000 25.4000 42.0000 0.0000 113.72;104.0000 4.2000 28.7000 72.0000 0.0000 142.73;327.0000 1.5000 23.9000 75.0000 0.0000 142.23"
"C","3","[09:00:00 09:20:00)","3","28.0000 1.7000 32.2000 63.0000 0.0000 238.65;98.0000 3.7000 34.6000 55.0000 0.0000 341.94;338.0000 2.6000 22.1000 97.0000 0.5000 125.34;348.0000 1.5000 24.9000 67.0000 0.0000 255.13;52.0000 2.8000 26.5000 64.0000 0.0000 143.49;39.0000 3.7000 21.2000 57.0000 0.0000 245.42"
"C","3","[09:20:00 09:40:00)","5","226.0000 1.9000 37.2000 45.0000 0.0000 271.93;76.0000 5.3000 33.2000 69.0000 0.0000 204.77;92.0000 4.1000 29.1000 57.0000 0.0000 210.74;224.0000 2.8000 25.1000 92.0000 0.1000 117.47;96.0000 4.5000 27.2000 61.0000 0.0000 268.05;310.0000 1.5000 20.4000 97.0000 0.0000 145.93"
"C","3","[09:20:00 09:40:00)","6","236.0000 1.6000 38.0000 45.0000 0.0000 229.88;80.0000 2.8000 36.1000 53.0000 0.0000 217.14;338.0000 2.3000 31.5000 71.0000 0.0000 150.65;93.0000 2.0000 32.7000 25.0000 0.0000 129.35;78.0000 5.2000 27.8000 64.0000 0.0000 163.04;99.0000 1.1000 28.1000 74.0000 0.0000 197.84;357.0000 3.2000 20.5000 80.0000 0.0000 132.58;333.0000 2.2000 20.3000 96.0000 0.0000 205.19"
"C","3","[09:20:00 09:40:00)","7","177.0000 0.9000 39.4000 38.0000 0.0000 160.21;81.0000 4.9000 34.4000 60.0000 0.0000 224.73;107.0000 1.5000 35.3000 54.0000 0.0000 232.49;348.0000 4.9000 27.0000 93.0000 27.2000 117.49;359.0000 5.2000 27.4000 52.0000 0.0000 155.81;57.0000 2.8000 28.9000 57.0000 0.0000 181.94;235.0000 1.4000 29.9000 66.0000 0.0000 176.76;28.0000 5.6000 20.4000 55.0000 0.0000 187.1;10.0000 4.1000 24.9000 74.0000 0.0000 141.18"
"C","3","[09:20:00 09:40:00)","1","79.0000 4.1000 37.6000 50.0000 0.0000 229.44;80.0000 2.1000 34.5000 59.0000 0.0000 196.92;74.0000 2.6000 35.4000 56.0000 0.0000 172.56;112.0000 1.9000 27.9000 55.0000 0.0000 222.87;351.0000 5.3000 23.8000 72.0000 0.1000 154.67;81.0000 2.6000 28.9000 66.0000 0.0000 224.91;44.0000 3.6000 24.2000 79.0000 0.0000 208.66"
"C","3","[09:20:00 09:40:00)","2","291.0000 1.5000 38.8000 42.0000 0.0000 117.92;51.0000 1.7000 34.8000 56.0000 0.0000 216.17;73.0000 3.8000 35.3000 53.0000 0.0000 184.81;218.0000 1.0000 23.7000 88.0000 0.4000 134.75;104.0000 4.2000 28.7000 72.0000 0.0000 162.13;327.0000 1.5000 23.9000 75.0000 0.0000 164.22;87.0000 2.4000 23.0000 56.0000 0.0000 202.18"
"C","3","[09:20:00 09:40:00)","3","240.0000 2.8000 38.2000 42.0000 0.0000 155.07;28.0000 1.7000 32.2000 63.0000 0.0000 275.36;114.0000 2.7000 34.2000 48.0000 0.0000 220.35;338.0000 2.6000 22.1000 97.0000 0.5000 142.61;53.0000 5.1000 24.7000 93.0000 1.3000 209.19;52.0000 2.8000 26.5000 64.0000 0.0000 199.18"
"C","3","[09:20:00 09:40:00)","4","177.0000 2.3000 28.1000 84.0000 0.7000 291.7;81.0000 3.4000 32.7000 63.0000 0.0000 221.35;113.0000 4.3000 36.5000 52.0000 0.0000 178.04;100.0000 2.7000 34.5000 42.0000 0.0000 196.8;125.0000 2.1000 28.9000 59.0000 0.0000 103.98;91.0000 2.6000 26.8000 57.0000 0.0000 131.37;356.0000 4.0000 20.6000 96.0000 1.4000 164.42"
"C","3","[09:40:00 10:00:00)","2","218.0000 2.0000 31.5000 69.0000 0.0000 139.7;291.0000 1.5000 38.8000 42.0000 0.0000 229.48;59.0000 3.2000 28.6000 88.0000 2.7000 203.43;73.0000 3.8000 35.3000 53.0000 0.0000 137.55;218.0000 1.0000 23.7000 88.0000 0.4000 90.92;327.0000 1.5000 23.9000 75.0000 0.0000 250.26;87.0000 2.4000 23.0000 56.0000 0.0000 117.08"
"C","3","[09:40:00 10:00:00)","3","217.0000 3.4000 37.0000 40.0000 0.0000 102.43;240.0000 2.8000 38.2000 42.0000 0.0000 266.66;28.0000 1.7000 32.2000 63.0000 0.0000 192.28;102.0000 4.5000 32.3000 73.0000 0.0000 214.48;98.0000 3.7000 34.6000 55.0000 0.0000 168.68;240.0000 0.9000 23.0000 85.0000 0.0000 188.98;53.0000 5.1000 24.7000 93.0000 1.3000 195.32;52.0000 2.8000 26.5000 64.0000 0.0000 234.35;39.0000 3.7000 21.2000 57.0000 0.0000 215.89"
"C","3","[09:40:00 10:00:00)","5","226.0000 1.9000 37.2000 45.0000 0.0000 266.31;82.0000 5.4000 38.0000 44.0000 0.0000 259.02;337.0000 4.1000 34.1000 58.0000 0.0000 165.14;224.0000 2.8000 25.1000 92.0000 0.1000 162.06;16.0000 3.5000 24.1000 81.0000 0.0000 130.02;310.0000 1.5000 20.4000 97.0000 0.0000 137.77;349.0000 2.0000 18.2000 81.0000 0.0000 136.44"
"C","3","[09:40:00 10:00:00)","7","177.0000 0.9000 39.4000 38.0000 0.0000 265.28;78.0000 6.5000 32.7000 62.0000 0.0000 164.39;348.0000 4.9000 27.0000 93.0000 27.2000 148.98;113.0000 2.2000 28.5000 74.0000 0.0000 156.93;149.0000 1.9000 21.1000 85.0000 0.3000 246.67;359.0000 5.2000 27.4000 52.0000 0.0000 226.93;57.0000 2.8000 28.9000 57.0000 0.0000 150.86;235.0000 1.4000 29.9000 66.0000 0.0000 164.44;28.0000 5.6000 20.4000 55.0000 0.0000 174.07;10.0000 4.1000 24.9000 74.0000 0.0000 181.15"
"C","3","[09:40:00 10:00:00)","4","128.0000 2.0000 38.0000 44.0000 0.0000 183.28;81.0000 3.4000 32.7000 63.0000 0.0000 126.38;113.0000 4.3000 36.5000 52.0000 0.0000 154.09;100.0000 2.7000 34.5000 42.0000 0.0000 217.22;125.0000 2.1000 28.9000 59.0000 0.0000 162.23;91.0000 2.6000 26.8000 57.0000 0.0000 215.32;64.0000 3.2000 23.0000 69.0000 0.0000 154.24;46.0000 2.3000 21.3000 61.0000 0.0000 187.55"
"C","3","[09:40:00 10:00:00)","6","80.0000 2.8000 36.1000 53.0000 0.0000 284.26;338.0000 2.3000 31.5000 71.0000 0.0000 181.62;350.0000 4.1000 26.3000 71.0000 0.0000 230.22;78.0000 5.2000 27.8000 64.0000 0.0000 170.08;99.0000 1.1000 28.1000 74.0000 0.0000 170.31;357.0000 3.2000 20.5000 80.0000 0.0000 163.32;333.0000 2.2000 20.3000 96.0000 0.0000 113.69"
"C","3","[09:40:00 10:00:00)","1","26.0000 4.1000 30.0000 39.0000 0.0000 120.55;112.0000 1.9000 27.9000 55.0000 0.0000 166.61;351.0000 5.3000 23.8000 72.0000 0.1000 183.92;81.0000 2.6000 28.9000 66.0000 0.0000 134.17;44.0000 3.6000 24.2000 79.0000 0.0000 133.46;109.0000 1.1000 20.9000 79.0000 0.0000 218.18"
"C","3","[17:00:00 17:20:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 100.09;310.0000 3.1000 24.5000 94.0000 4.8000 136.66;88.0000 2.2000 30.2000 79.0000 0.0000 259.76;227.0000 1.6000 19.9000 95.0000 2.5000 94.71;326.0000 2.2000 20.5000 65.0000 0.0000 196.55;70.0000 3.1000 27.1000 87.0000 0.0000 208.42;310.0000 1.5000 22.6000 80.0000 0.0000 208.34"
"C","3","[17:00:00 17:20:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 179.45;221.0000 2.0000 30.8000 58.0000 0.0000 230.14;266.0000 1.8000 26.7000 86.0000 0.0000 268.3;98.0000 1.8000 29.4000 82.0000 0.0000 302.37;223.0000 1.0000 21.2000 94.0000 0.0000 125.24;344.0000 2.4000 22.0000 96.0000 2.2000 202.5;310.0000 1.0000 20.8000 93.0000 0.0000 241.3;51.0000 3.4000 22.6000 95.0000 1.8000 142.23;8.0000 3.3000 24.7000 76.0000 0.0000 221.98"
"C","3","[17:00:00 17:20:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 191.98;169.0000 1.8000 33.5000 58.0000 0.0000 169.08;207.0000 2.4000 25.5000 95.0000 0.0000 251.76;74.0000 1.8000 31.6000 75.0000 0.0000 219.92;61.0000 1.3000 29.9000 75.0000 0.0000 197.64;192.0000 1.1000 23.9000 81.0000 0.0000 207.96;94.0000 4.1000 22.8000 95.0000 1.8000 107.61;86.0000 2.7000 23.1000 80.0000 0.0000 122.26;342.0000 2.6000 19.9000 97.0000 0.3000 176.56;87.0000 1.8000 21.5000 76.0000 0.0000 167.73;41.0000 1.8000 19.8000 71.0000 0.0000 234.99"
"C","3","[17:00:00 17:20:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 215.82;81.0000 1.5000 30.3000 74.0000 0.0000 230.34;335.0000 0.9000 30.4000 77.0000 0.0000 138.31;320.0000 1.6000 25.9000 75.0000 0.0000 137.29;349.0000 1.9000 24.2000 89.0000 0.0000 216.62;334.0000 1.4000 21.7000 89.0000 0.0000 206.88;353.0000 2.5000 20.9000 98.0000 2.5000 204.26;354.0000 1.8000 18.2000 87.0000 0.0000 163.77"
"C","3","[17:00:00 17:20:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 157.23;214.0000 1.4000 25.6000 74.0000 0.0000 177.91;22.0000 3.9000 24.4000 78.0000 0.0000 189.29;73.0000 1.5000 23.7000 82.0000 0.0000 187.83;999017.0000 0.0000 19.8000 97.0000 0.0000 82.42"
"C","3","[17:00:00 17:20:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 202.25;126.0000 1.9000 30.4000 65.0000 0.0000 366.74;321.0000 2.1000 27.3000 93.0000 0.0000 175.28;146.0000 1.8000 26.5000 77.0000 0.0000 147.02;295.0000 1.8000 20.0000 94.0000 0.0000 196.35;12.0000 5.5000 23.3000 68.0000 0.0000 121.33;53.0000 1.4000 24.4000 85.0000 0.0000 171.91;358.0000 2.3000 23.2000 93.0000 0.0000 215.75;7.0000 2.1000 21.9000 80.0000 0.0000 194.76"
"C","3","[17:00:00 17:20:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 201.11;125.0000 1.4000 30.9000 76.0000 0.0000 205.53;60.0000 1.7000 30.8000 77.0000 0.0000 144.26;319.0000 2.3000 24.4000 57.0000 0.0000 157.71;96.0000 0.4000 23.4000 81.0000 0.0000 97.37;18.0000 2.6000 21.4000 80.0000 0.0000 215.29;315.0000 0.8000 25.4000 86.0000 0.0000 194.52;62.0000 3.1000 23.1000 76.0000 0.0000 180.94"
"C","3","[17:20:00 17:40:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 172.78;93.0000 2.1000 28.2000 89.0000 0.0000 252.93;88.0000 2.2000 30.2000 79.0000 0.0000 173.78;227.0000 1.6000 19.9000 95.0000 2.5000 143.38;70.0000 3.1000 27.1000 87.0000 0.0000 152.17;310.0000 1.5000 22.6000 80.0000 0.0000 158.2;45.0000 2.8000 20.3000 66.0000 0.0000 183.23"
"C","3","[17:20:00 17:40:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 148.84;266.0000 1.8000 26.7000 86.0000 0.0000 243.26;109.0000 3.0000 28.6000 70.0000 0.0000 158.04;344.0000 2.4000 22.0000 96.0000 2.2000 193.97;310.0000 1.0000 20.8000 93.0000 0.0000 133.25;51.0000 3.4000 22.6000 95.0000 1.8000 223.2;8.0000 3.3000 24.7000 76.0000 0.0000 188.42;326.0000 1.6000 19.3000 78.0000 0.0000 148.58"
"C","3","[17:20:00 17:40:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 128.76;103.0000 1.8000 28.6000 79.0000 0.0000 213.57;214.0000 1.4000 25.6000 74.0000 0.0000 253.4;22.0000 3.9000 24.4000 78.0000 0.0000 185.98;73.0000 1.5000 23.7000 82.0000 0.0000 160.63;322.0000 2.2000 24.1000 94.0000 0.0000 164.63;15.0000 5.5000 18.6000 60.0000 0.0000 221.78;999017.0000 0.0000 19.8000 97.0000 0.0000 201.31"
"C","3","[17:20:00 17:40:00)","5","184.0000 1.5000 32.8000 63.0000 0.0000 200.19;81.0000 1.5000 30.3000 74.0000 0.0000 108.84;335.0000 0.9000 30.4000 77.0000 0.0000 190.56;349.0000 1.9000 24.2000 89.0000 0.0000 244.62;82.0000 2.0000 23.4000 79.0000 0.0000 164.08;334.0000 1.4000 21.7000 89.0000 0.0000 212.48;353.0000 2.5000 20.9000 98.0000 2.5000 219.95;354.0000 1.8000 18.2000 87.0000 0.0000 137.73"
"C","3","[17:20:00 17:40:00)","7","126.0000 1.9000 30.4000 65.0000 0.0000 284.58;95.0000 4.0000 29.5000 66.0000 0.0000 271.82;321.0000 2.1000 27.3000 93.0000 0.0000 137.66;324.0000 3.0000 23.9000 55.0000 0.0000 116.68;12.0000 5.5000 23.3000 68.0000 0.0000 133.19;53.0000 1.4000 24.4000 85.0000 0.0000 197.17;358.0000 2.3000 23.2000 93.0000 0.0000 163.44;7.0000 2.1000 21.9000 80.0000 0.0000 215.28"
"C","3","[17:20:00 17:40:00)","1","125.0000 1.4000 30.9000 76.0000 0.0000 235.8;96.0000 0.4000 23.4000 81.0000 0.0000 146.74;315.0000 0.8000 25.4000 86.0000 0.0000 143.88;62.0000 3.1000 23.1000 76.0000 0.0000 171.86;222.0000 0.9000 18.9000 92.0000 0.0000 122.02"
"C","3","[17:20:00 17:40:00)","4","73.0000 2.3000 29.7000 82.0000 0.0000 269.22;192.0000 1.1000 23.9000 81.0000 0.0000 144.16;94.0000 4.1000 22.8000 95.0000 1.8000 225.98;86.0000 2.7000 23.1000 80.0000 0.0000 219.42;342.0000 2.6000 19.9000 97.0000 0.3000 184.95;41.0000 1.8000 19.8000 71.0000 0.0000 156.2"
"C","3","[17:40:00 18:00:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 203.77;310.0000 3.1000 24.5000 94.0000 4.8000 213.56;93.0000 2.1000 28.2000 89.0000 0.0000 180.57;88.0000 2.2000 30.2000 79.0000 0.0000 245.01;70.0000 3.1000 27.1000 87.0000 0.0000 168.59;310.0000 1.5000 22.6000 80.0000 0.0000 211.37;45.0000 2.8000 20.3000 66.0000 0.0000 218.23"
"C","3","[17:40:00 18:00:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 214.36;221.0000 2.0000 30.8000 58.0000 0.0000 168.6;266.0000 1.8000 26.7000 86.0000 0.0000 261.83;223.0000 1.0000 21.2000 94.0000 0.0000 179.46;344.0000 2.4000 22.0000 96.0000 2.2000 217.71;310.0000 1.0000 20.8000 93.0000 0.0000 173.89;51.0000 3.4000 22.6000 95.0000 1.8000 183.27;8.0000 3.3000 24.7000 76.0000 0.0000 193.64;326.0000 1.6000 19.3000 78.0000 0.0000 196.05"
"C","3","[17:40:00 18:00:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 196.01;73.0000 2.3000 29.7000 82.0000 0.0000 202.31;74.0000 1.8000 31.6000 75.0000 0.0000 165.97;87.0000 1.8000 21.5000 76.0000 0.0000 190.84"
"C","3","[17:40:00 18:00:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 120.41;184.0000 1.5000 32.8000 63.0000 0.0000 247.36;349.0000 1.9000 24.2000 89.0000 0.0000 130.06;334.0000 1.4000 21.7000 89.0000 0.0000 149.62;353.0000 2.5000 20.9000 98.0000 2.5000 315.26;354.0000 1.8000 18.2000 87.0000 0.0000 378.53"
"C","3","[17:40:00 18:00:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 196.95;57.0000 1.9000 31.8000 71.0000 0.0000 212.61;103.0000 1.8000 28.6000 79.0000 0.0000 263.35;180.0000 1.9000 30.2000 79.0000 0.0000 338.12;312.0000 3.4000 29.5000 76.0000 0.0000 131.49;338.0000 2.3000 26.0000 57.0000 0.0000 123.11;214.0000 1.4000 25.6000 74.0000 0.0000 160.39;22.0000 3.9000 24.4000 78.0000 0.0000 201.44;15.0000 5.5000 18.6000 60.0000 0.0000 97.06;999017.0000 0.0000 19.8000 97.0000 0.0000 176.67"
"C","3","[17:40:00 18:00:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 262.75;95.0000 4.0000 29.5000 66.0000 0.0000 222.92;321.0000 2.1000 27.3000 93.0000 0.0000 123.93;324.0000 3.0000 23.9000 55.0000 0.0000 176.52;53.0000 1.4000 24.4000 85.0000 0.0000 221.27;358.0000 2.3000 23.2000 93.0000 0.0000 226.43;57.0000 4.4000 17.1000 60.0000 0.0000 180.7;7.0000 2.1000 21.9000 80.0000 0.0000 224.67"
"C","3","[17:40:00 18:00:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 209.41;96.0000 0.4000 23.4000 81.0000 0.0000 235.2;315.0000 0.8000 25.4000 86.0000 0.0000 293.15"
"C","3","[18:00:00 18:20:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 134.43;201.0000 1.3000 30.2000 75.0000 0.0000 166.76;221.0000 1.8000 24.7000 96.0000 3.6000 264.6;93.0000 1.3000 27.9000 91.0000 0.0000 120.87;57.0000 2.1000 29.5000 83.0000 0.0000 107.01;99.0000 1.9000 28.6000 79.0000 0.0000 129.54;327.0000 1.4000 19.4000 74.0000 0.0000 174.05;335.0000 2.0000 20.3000 90.0000 0.0000 160.27"
"C","3","[18:00:00 18:20:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 200.78;226.0000 1.8000 26.0000 85.0000 0.0000 231.14;349.0000 2.4000 22.1000 98.0000 0.2000 254.09;341.0000 1.7000 20.2000 94.0000 0.0000 164.54;38.0000 5.5000 22.0000 94.0000 1.2000 366.94;84.0000 2.0000 24.2000 86.0000 0.0000 218.76;327.0000 1.9000 18.9000 83.0000 0.0000 146.06"
"C","3","[18:00:00 18:20:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 235.19;100.0000 1.0000 29.0000 85.0000 0.0000 184.73;350.0000 1.6000 22.6000 85.0000 0.0000 234.87;33.0000 1.1000 21.9000 84.0000 0.0000 136.18;4.0000 1.5000 20.9000 80.0000 0.0000 121.79"
"C","3","[18:00:00 18:20:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 161.5;230.0000 0.9000 30.9000 71.0000 0.0000 138.2;295.0000 2.4000 28.6000 83.0000 0.0000 300.21;316.0000 0.9000 29.7000 76.0000 0.0000 152.57;357.0000 3.0000 25.8000 77.0000 0.0000 227.34;330.0000 3.6000 24.9000 80.0000 0.0000 163.27;336.0000 3.2000 22.7000 86.0000 0.0000 151.8;319.0000 0.9000 20.9000 96.0000 0.0000 199.57;202.0000 1.1000 18.4000 89.0000 0.0000 192.38"
"C","3","[18:00:00 18:20:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 182.54;269.0000 0.7000 29.0000 78.0000 0.0000 193.84;325.0000 1.4000 21.9000 91.0000 0.0000 223.22;334.0000 0.8000 23.5000 95.0000 0.0000 129.94;340.0000 2.4000 16.4000 73.0000 0.0000 122.67"
"C","3","[18:00:00 18:20:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 206.16;296.0000 1.9000 29.1000 84.0000 0.0000 147.37;239.0000 0.5000 28.1000 84.0000 0.0000 192.34;320.0000 2.0000 22.0000 87.0000 0.0000 169.33;333.0000 2.4000 20.2000 75.0000 0.0000 154.22;46.0000 1.3000 24.7000 92.0000 0.0000 209.85;347.0000 1.3000 20.8000 80.0000 0.0000 183.4;341.0000 1.5000 19.1000 92.0000 0.0000 173.74"
"C","3","[18:00:00 18:20:00)","7","316.0000 1.0000 28.8000 82.0000 0.0000 211.5;350.0000 2.8000 21.8000 76.0000 0.0000 179.34;5.0000 1.0000 22.7000 91.0000 0.0000 232.67;4.0000 1.3000 15.4000 67.0000 0.0000 153.62;344.0000 2.0000 21.3000 83.0000 0.0000 141.09"
"C","3","[18:20:00 18:40:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 254.01;57.0000 2.1000 29.5000 83.0000 0.0000 232.12;331.0000 1.6000 19.8000 95.0000 0.0000 322.79;56.0000 1.7000 26.2000 95.0000 1.2000 167.87;335.0000 2.0000 20.3000 90.0000 0.0000 143.09;347.0000 2.3000 18.8000 73.0000 0.0000 229.61"
"C","3","[18:20:00 18:40:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 137.7;281.0000 0.9000 30.1000 69.0000 0.0000 252.43;226.0000 1.8000 26.0000 85.0000 0.0000 215.88;84.0000 1.4000 28.0000 86.0000 0.0000 265.02;40.0000 1.7000 29.6000 78.0000 0.0000 147.42;349.0000 2.4000 22.1000 98.0000 0.2000 226.57;341.0000 1.7000 20.2000 94.0000 0.0000 131.76;38.0000 5.5000 22.0000 94.0000 1.2000 248.93;84.0000 2.0000 24.2000 86.0000 0.0000 175.24"
"C","3","[18:20:00 18:40:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 158.79;228.0000 2.7000 30.7000 70.0000 0.0000 153.19;100.0000 1.0000 29.0000 85.0000 0.0000 177.9;210.0000 0.4000 29.9000 83.0000 0.0000 212.84;350.0000 1.6000 22.6000 85.0000 0.0000 156.32;115.0000 1.6000 22.9000 97.0000 3.5000 200.06;33.0000 1.1000 21.9000 84.0000 0.0000 283.73;4.0000 1.5000 20.9000 80.0000 0.0000 193.76"
"C","3","[18:20:00 18:40:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 113.8;295.0000 2.4000 28.6000 83.0000 0.0000 262.87;330.0000 3.6000 24.9000 80.0000 0.0000 129.44;317.0000 1.8000 21.4000 88.0000 0.0000 183.43;319.0000 0.9000 20.9000 96.0000 0.0000 298.06;342.0000 4.1000 20.4000 97.0000 2.0000 233.37;202.0000 1.1000 18.4000 89.0000 0.0000 138.11"
"C","3","[18:20:00 18:40:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 157.87;111.0000 1.4000 27.7000 81.0000 0.0000 222.67;269.0000 0.7000 29.0000 78.0000 0.0000 106.87;21.0000 0.8000 24.0000 74.0000 0.1000 163.09;355.0000 3.7000 23.1000 84.0000 0.0000 410.48;325.0000 1.4000 21.9000 91.0000 0.0000 155.5;340.0000 2.4000 16.4000 73.0000 0.0000 187.34;215.0000 1.7000 19.7000 97.0000 0.0000 242.57"
